Controller,CMACC,CMDEC,Ego speed,Ego acc,Ego dist,SpeedDifF,SpeedDifL,OverLimit,DesDist,DistError,Front speed,FSF,Front acc,FAF,Front throttle,Front brake,Leader speed,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Speed limit,Technique
Distance,2.75,-5,19.0622,0.4410,12.7128,0.2765,0.2207,0.0000,9.5311,-3.1817,19.3387,FailureType.no_failure,0.4259,FailureType.no_failure,0.6277,0.0000,19.2829,FailureType.no_failure,0.3217,FailureType.no_failure,0.5962,0.0000,0.4259,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.0727,0.3970,12.7260,0.2747,0.2106,0.0000,9.5364,-3.1897,19.3474,FailureType.no_failure,0.3580,FailureType.no_failure,0.6277,0.0000,19.2834,FailureType.no_failure,0.1015,FailureType.no_failure,0.5945,0.0000,0.3580,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.0830,0.4294,12.7390,0.2732,0.1997,0.0000,9.5415,-3.1975,19.3562,FailureType.no_failure,0.4144,FailureType.no_failure,0.6277,0.0000,19.2827,FailureType.no_failure,0.3115,FailureType.no_failure,0.5968,0.0000,0.4144,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.0931,0.4101,12.7521,0.2720,0.1902,0.0000,9.5466,-3.2056,19.3651,FailureType.no_failure,0.3623,FailureType.no_failure,0.6277,0.0000,19.2833,FailureType.no_failure,0.1100,FailureType.no_failure,0.5946,0.0000,0.3623,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.1031,0.4069,12.7649,0.2710,0.1793,0.0000,9.5515,-3.2134,19.3740,FailureType.no_failure,0.4174,FailureType.no_failure,0.6277,0.0000,19.2823,FailureType.no_failure,0.3020,FailureType.no_failure,0.5981,0.0000,0.4174,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.1135,0.4244,12.7778,0.2691,0.1688,0.0000,9.5567,-3.2210,19.3826,FailureType.no_failure,0.3556,FailureType.no_failure,0.6277,0.0000,19.2823,FailureType.no_failure,0.1321,FailureType.no_failure,0.5982,0.0000,0.3556,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,19.1238,0.4062,12.7907,0.2674,0.1593,0.0000,9.5619,-3.2289,19.3911,FailureType.no_failure,0.4132,FailureType.no_failure,0.6277,0.0000,19.2831,FailureType.no_failure,0.2630,FailureType.no_failure,0.5954,0.0000,0.4132,0.0000,0.6277,0.0000,70.0,NO
Distance,2.75,-5,20.8612,0.1967,11.5577,0.2351,-0.1915,0.1005,10.4306,-1.1271,21.0963,FailureType.no_failure,0.1183,FailureType.no_failure,0.6168,0.0000,20.6697,FailureType.no_failure,0.1437,FailureType.no_failure,0.6040,0.0000,0.1437,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,20.8710,0.1939,11.5662,0.2266,-0.2018,0.1355,10.4355,-1.1307,21.0975,FailureType.no_failure,0.1219,FailureType.no_failure,0.6167,0.0000,20.6692,FailureType.no_failure,0.1281,FailureType.no_failure,0.6058,0.0000,0.1281,0.0000,0.6167,0.0000,75.0,NO
Distance,2.75,-5,20.8806,0.1891,11.5753,0.2176,-0.2120,0.1703,10.4403,-1.1350,21.0983,FailureType.no_failure,0.1127,FailureType.no_failure,0.6166,0.0000,20.6686,FailureType.no_failure,0.1136,FailureType.no_failure,0.6077,0.0000,0.1136,0.0000,0.6166,0.0000,75.0,NO
Distance,2.75,-5,20.8903,0.1922,11.5854,0.2084,-0.2220,0.2050,10.4451,-1.1403,21.0986,FailureType.no_failure,0.1301,FailureType.no_failure,0.6165,0.0000,20.6683,FailureType.no_failure,0.1128,FailureType.no_failure,0.6090,0.0000,0.1301,0.0000,0.6165,0.0000,75.0,NO
Distance,2.75,-5,20.8999,0.1917,11.5971,0.1988,-0.2316,0.2395,10.4499,-1.1472,21.0986,FailureType.no_failure,0.1313,FailureType.no_failure,0.6164,0.0000,20.6682,FailureType.no_failure,0.1271,FailureType.no_failure,0.6093,0.0000,0.1313,0.0000,0.6164,0.0000,75.0,NO
Distance,2.75,-5,20.9094,0.1993,11.6108,0.1885,-0.2415,0.2738,10.4547,-1.1561,21.0979,FailureType.no_failure,0.1250,FailureType.no_failure,0.6163,0.0000,20.6679,FailureType.no_failure,0.1278,FailureType.no_failure,0.6103,0.0000,0.1278,0.0000,0.6163,0.0000,75.0,NO
Distance,2.75,-5,20.9189,0.1936,11.6268,0.1781,-0.2509,0.3080,10.4594,-1.1674,21.0970,FailureType.no_failure,0.1408,FailureType.no_failure,0.6162,0.0000,20.6680,FailureType.no_failure,0.1198,FailureType.no_failure,0.6100,0.0000,0.1408,0.0000,0.6162,0.0000,75.0,NO
Distance,2.75,-5,20.9283,0.1906,11.6456,0.1678,-0.2599,0.3420,10.4642,-1.1814,21.0962,FailureType.no_failure,0.1291,FailureType.no_failure,0.6161,0.0000,20.6684,FailureType.no_failure,0.1385,FailureType.no_failure,0.6086,0.0000,0.1385,0.0000,0.6161,0.0000,75.0,NO
Distance,2.75,-5,20.9377,0.1764,11.6670,0.1572,-0.2692,0.3756,10.4688,-1.1982,21.0948,FailureType.no_failure,0.1360,FailureType.no_failure,0.6160,0.0000,20.6685,FailureType.no_failure,0.1325,FailureType.no_failure,0.6083,0.0000,0.1360,0.0000,0.6160,0.0000,75.0,NO
Distance,2.75,-5,20.9469,0.1991,11.6905,0.1468,-0.2782,0.4088,10.4734,-1.2170,21.0937,FailureType.no_failure,0.1392,FailureType.no_failure,0.6159,0.0000,20.6687,FailureType.no_failure,0.1332,FailureType.no_failure,0.6075,0.0000,0.1392,0.0000,0.6159,0.0000,75.0,NO
Distance,2.75,-5,20.9559,0.1848,11.7153,0.1368,-0.2869,0.4411,10.4779,-1.2374,21.0927,FailureType.no_failure,0.1371,FailureType.no_failure,0.6158,0.0000,20.6690,FailureType.no_failure,0.1342,FailureType.no_failure,0.6064,0.0000,0.1371,0.0000,0.6158,0.0000,75.0,NO
Distance,2.75,-5,20.9645,0.1716,11.7326,0.1273,-0.2952,0.4724,10.4823,-1.2503,21.0919,FailureType.no_failure,0.1493,FailureType.no_failure,0.6157,0.0000,20.6693,FailureType.no_failure,0.1302,FailureType.no_failure,0.6054,0.0000,0.1493,0.0000,0.6157,0.0000,75.0,NO
Distance,2.75,-5,20.9728,0.1737,11.7420,0.1179,-0.3038,0.5021,10.4864,-1.2555,21.0907,FailureType.no_failure,0.1364,FailureType.no_failure,0.6156,0.0000,20.6690,FailureType.no_failure,0.1318,FailureType.no_failure,0.6064,0.0000,0.1364,0.0000,0.6156,0.0000,75.0,NO
Distance,2.75,-5,20.9806,0.1777,11.7510,0.1093,-0.3118,0.5301,10.4903,-1.2607,21.0898,FailureType.no_failure,0.1377,FailureType.no_failure,0.6155,0.0000,20.6688,FailureType.no_failure,0.1270,FailureType.no_failure,0.6073,0.0000,0.1377,0.0000,0.6155,0.0000,75.0,NO
Distance,2.75,-5,20.9878,0.1654,11.7596,0.1014,-0.3192,0.5559,10.4939,-1.2657,21.0892,FailureType.no_failure,0.1331,FailureType.no_failure,0.6154,0.0000,20.6686,FailureType.no_failure,0.1202,FailureType.no_failure,0.6079,0.0000,0.1331,0.0000,0.6154,0.0000,75.0,NO
Distance,2.75,-5,20.9943,0.1525,11.7674,0.0939,-0.3262,0.5795,10.4972,-1.2702,21.0882,FailureType.no_failure,0.1463,FailureType.no_failure,0.6153,0.0000,20.6681,FailureType.no_failure,0.1190,FailureType.no_failure,0.6097,0.0000,0.1463,0.0000,0.6153,0.0000,75.0,NO
Distance,2.75,-5,20.9999,0.1575,11.7743,0.0876,-0.3320,0.5997,10.5000,-1.2743,21.0875,FailureType.no_failure,0.1337,FailureType.no_failure,0.6152,0.0000,20.6679,FailureType.no_failure,0.1331,FailureType.no_failure,0.6104,0.0000,0.1337,0.0000,0.6152,0.0000,75.0,NO
Distance,2.75,-5,21.0049,0.1535,11.7802,0.0821,-0.3368,0.6175,10.5024,-1.2777,21.0870,FailureType.no_failure,0.1266,FailureType.no_failure,0.6151,0.0000,20.6681,FailureType.no_failure,0.1256,FailureType.no_failure,0.6098,0.0000,0.1266,0.0000,0.6151,0.0000,75.0,NO
Distance,2.75,-5,21.0092,0.1612,11.7851,0.0774,-0.3407,0.6330,10.5046,-1.2805,21.0866,FailureType.no_failure,0.1470,FailureType.no_failure,0.6151,0.0000,20.6685,FailureType.no_failure,0.1345,FailureType.no_failure,0.6081,0.0000,0.1470,0.0000,0.6151,0.0000,75.0,NO
Distance,2.75,-5,21.0129,0.1411,11.7892,0.0730,-0.3442,0.6464,10.5064,-1.2827,21.0859,FailureType.no_failure,0.1301,FailureType.no_failure,0.0135,0.0000,20.6686,FailureType.no_failure,0.1393,FailureType.no_failure,0.6077,0.0000,0.1393,0.0000,0.6077,0.0000,75.0,NO
Distance,2.75,-5,21.0155,0.1629,11.7924,0.0643,-0.3467,0.6559,10.5078,-1.2847,21.0799,FailureType.no_failure,0.0871,FailureType.no_failure,0.0119,0.0000,20.6689,FailureType.no_failure,0.1315,FailureType.no_failure,0.6069,0.0000,0.1315,0.0000,0.6069,0.0000,75.0,NO
Distance,2.75,-5,21.0178,0.1523,11.7950,0.0223,-0.3487,0.6642,10.5089,-1.2861,21.0401,FailureType.no_failure,-0.3373,FailureType.no_failure,0.0104,0.0000,20.6691,FailureType.no_failure,0.1391,FailureType.no_failure,0.6060,0.0000,0.1391,-0.3373,0.6060,0.0000,75.0,NO
Distance,2.75,-5,21.0198,0.1622,11.7960,-0.0578,-0.3509,0.6711,10.5099,-1.2861,20.9619,FailureType.no_failure,-1.1478,FailureType.no_failure,0.6106,0.0000,20.6689,FailureType.no_failure,0.1227,FailureType.no_failure,0.6070,0.0000,0.1227,-1.1478,0.6106,0.0000,75.0,NO
Distance,2.75,-5,21.0208,0.1610,11.7935,-0.1602,-0.3522,0.6749,10.5104,-1.2831,20.8606,FailureType.no_failure,-1.7333,FailureType.no_failure,0.6108,0.0000,20.6687,FailureType.no_failure,0.1151,FailureType.no_failure,0.6076,0.0000,0.1151,-1.7333,0.6108,0.0000,75.0,NO
Distance,2.75,-5,21.0216,0.1621,11.7862,-0.2597,-0.3530,0.6778,10.5108,-1.2754,20.7619,FailureType.no_failure,-1.8995,FailureType.no_failure,0.6111,0.0000,20.6686,FailureType.no_failure,0.1361,FailureType.no_failure,0.6079,0.0000,0.1361,-1.8995,0.6111,0.0000,75.0,NO
Distance,2.75,-5,21.0222,0.1594,11.7739,-0.3358,-0.3535,0.6798,10.5111,-1.2628,20.6864,FailureType.no_failure,-1.5791,FailureType.no_failure,0.6114,0.0000,20.6687,FailureType.no_failure,0.1253,FailureType.no_failure,0.6077,0.0000,0.1253,-1.5791,0.6114,0.0000,75.0,NO
Distance,2.75,-5,21.0226,0.1651,11.7573,-0.3898,-0.3542,0.6812,10.5113,-1.2460,20.6328,FailureType.no_failure,-1.0891,FailureType.no_failure,0.6115,0.0000,20.6684,FailureType.no_failure,0.1342,FailureType.no_failure,0.6087,0.0000,0.1342,-1.0891,0.6115,0.0000,75.0,NO
Distance,2.75,-5,21.0224,0.1481,11.7377,-0.4270,-0.3541,0.6808,10.5112,-1.2265,20.5954,FailureType.no_failure,-0.7343,FailureType.no_failure,0.6116,0.0000,20.6683,FailureType.no_failure,0.1182,FailureType.no_failure,0.6089,0.0000,0.1182,-0.7343,0.6116,0.0000,75.0,NO
Distance,2.75,-5,21.0225,0.1698,11.7160,-0.4528,-0.3541,0.6811,10.5113,-1.2048,20.5697,FailureType.no_failure,-0.4639,FailureType.no_failure,0.6118,0.0000,20.6685,FailureType.no_failure,0.1358,FailureType.no_failure,0.6084,0.0000,0.1358,-0.4639,0.6118,0.0000,75.0,NO
Distance,2.75,-5,21.0229,0.1543,11.6930,-0.4711,-0.3545,0.6823,10.5114,-1.1815,20.5518,FailureType.no_failure,-0.2916,FailureType.no_failure,0.6134,0.0000,20.6683,FailureType.no_failure,0.1247,FailureType.no_failure,0.6089,0.0000,0.1247,-0.2916,0.6134,0.0000,75.0,NO
Distance,2.75,-5,21.0229,0.1680,11.6689,-0.4830,-0.3546,0.6826,10.5115,-1.1574,20.5399,FailureType.no_failure,-0.1505,FailureType.no_failure,0.6149,0.0000,20.6684,FailureType.no_failure,0.1265,FailureType.no_failure,0.6087,0.0000,0.1265,-0.1505,0.6149,0.0000,75.0,NO
Distance,2.75,-5,21.0233,0.1578,11.6442,-0.4909,-0.3547,0.6841,10.5117,-1.1325,20.5324,FailureType.no_failure,-0.0570,FailureType.no_failure,0.6165,0.0000,20.6686,FailureType.no_failure,0.1373,FailureType.no_failure,0.6077,0.0000,0.1373,-0.0570,0.6165,0.0000,75.0,NO
Distance,2.75,-5,21.0241,0.1631,11.6191,-0.4958,-0.3551,0.6866,10.5120,-1.1070,20.5282,FailureType.no_failure,0.0102,FailureType.no_failure,0.6165,0.0000,20.6690,FailureType.no_failure,0.1257,FailureType.no_failure,0.6065,0.0000,0.1257,0.0000,0.6165,0.0000,75.0,NO
Distance,2.75,-5,21.0250,0.1677,11.5937,-0.4990,-0.3562,0.6901,10.5125,-1.0812,20.5260,FailureType.no_failure,0.0575,FailureType.no_failure,0.6166,0.0000,20.6689,FailureType.no_failure,0.1448,FailureType.no_failure,0.6069,0.0000,0.1448,0.0000,0.6166,0.0000,75.0,NO
Distance,2.75,-5,21.0257,0.1658,11.5683,-0.5001,-0.3569,0.6925,10.5129,-1.0554,20.5256,FailureType.no_failure,0.1004,FailureType.no_failure,0.6166,0.0000,20.6688,FailureType.no_failure,0.1250,FailureType.no_failure,0.6072,0.0000,0.1250,0.0000,0.6166,0.0000,75.0,NO
Distance,2.75,-5,21.0266,0.1758,11.5428,-0.5001,-0.3579,0.6959,10.5133,-1.0294,20.5266,FailureType.no_failure,0.1433,FailureType.no_failure,0.6166,0.0000,20.6688,FailureType.no_failure,0.1223,FailureType.no_failure,0.6072,0.0000,0.1433,0.0000,0.6166,0.0000,75.0,NO
Distance,2.75,-5,21.0278,0.1428,11.5173,-0.4998,-0.3594,0.7001,10.5139,-1.0034,20.5280,FailureType.no_failure,0.1414,FailureType.no_failure,0.6167,0.0000,20.6684,FailureType.no_failure,0.1253,FailureType.no_failure,0.6086,0.0000,0.1414,0.0000,0.6167,0.0000,75.0,NO
Distance,2.75,-5,21.0286,0.1791,11.4919,-0.4984,-0.3604,0.7030,10.5143,-0.9776,20.5302,FailureType.no_failure,0.1487,FailureType.no_failure,0.6167,0.0000,20.6682,FailureType.no_failure,0.1245,FailureType.no_failure,0.6093,0.0000,0.1487,0.0000,0.6167,0.0000,75.0,NO
Distance,2.75,-5,21.0297,0.1584,11.4666,-0.4967,-0.3614,0.7068,10.5148,-0.9518,20.5329,FailureType.no_failure,0.1865,FailureType.no_failure,0.6167,0.0000,20.6683,FailureType.no_failure,0.1367,FailureType.no_failure,0.6090,0.0000,0.1865,0.0000,0.6167,0.0000,75.0,NO
Distance,2.75,-5,21.0308,0.1618,11.4414,-0.4948,-0.3623,0.7110,10.5154,-0.9260,20.5360,FailureType.no_failure,0.1602,FailureType.no_failure,0.6167,0.0000,20.6686,FailureType.no_failure,0.1247,FailureType.no_failure,0.6080,0.0000,0.1602,0.0000,0.6167,0.0000,75.0,NO
Distance,2.75,-5,21.0321,0.1692,11.4164,-0.4932,-0.3636,0.7157,10.5161,-0.9003,20.5390,FailureType.no_failure,0.2019,FailureType.no_failure,0.6168,0.0000,20.6685,FailureType.no_failure,0.1358,FailureType.no_failure,0.6082,0.0000,0.2019,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,21.0330,0.1591,11.3915,-0.4908,-0.3644,0.7189,10.5165,-0.8749,20.5422,FailureType.no_failure,0.1734,FailureType.no_failure,0.6168,0.0000,20.6686,FailureType.no_failure,0.1235,FailureType.no_failure,0.6078,0.0000,0.1734,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,21.0341,0.1620,11.3666,-0.4884,-0.3652,0.7226,10.5170,-0.8496,20.5456,FailureType.no_failure,0.1869,FailureType.no_failure,0.6168,0.0000,20.6688,FailureType.no_failure,0.1315,FailureType.no_failure,0.6070,0.0000,0.1869,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,21.0352,0.1581,11.3420,-0.4865,-0.3666,0.7267,10.5176,-0.8244,20.5487,FailureType.no_failure,0.1950,FailureType.no_failure,0.6168,0.0000,20.6686,FailureType.no_failure,0.1310,FailureType.no_failure,0.6078,0.0000,0.1950,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,21.0359,0.1503,11.3175,-0.4839,-0.3674,0.7293,10.5180,-0.7995,20.5521,FailureType.no_failure,0.1811,FailureType.no_failure,0.6168,0.0000,20.6685,FailureType.no_failure,0.1331,FailureType.no_failure,0.6081,0.0000,0.1811,0.0000,0.6168,0.0000,75.0,NO
Distance,2.75,-5,21.0368,0.1630,11.2932,-0.4813,-0.3682,0.7325,10.5184,-0.7748,20.5555,FailureType.no_failure,0.1968,FailureType.no_failure,0.6169,0.0000,20.6686,FailureType.no_failure,0.1307,FailureType.no_failure,0.6079,0.0000,0.1968,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0378,0.1574,11.2690,-0.4787,-0.3690,0.7360,10.5189,-0.7501,20.5591,FailureType.no_failure,0.2008,FailureType.no_failure,0.6169,0.0000,20.6688,FailureType.no_failure,0.1278,FailureType.no_failure,0.6072,0.0000,0.2008,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0388,0.1607,11.2449,-0.4765,-0.3703,0.7398,10.5194,-0.7255,20.5623,FailureType.no_failure,0.1884,FailureType.no_failure,0.6169,0.0000,20.6686,FailureType.no_failure,0.1219,FailureType.no_failure,0.6080,0.0000,0.1884,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0395,0.1597,11.2210,-0.4738,-0.3710,0.7421,10.5197,-0.7013,20.5656,FailureType.no_failure,0.2004,FailureType.no_failure,0.6169,0.0000,20.6685,FailureType.no_failure,0.1259,FailureType.no_failure,0.6082,0.0000,0.2004,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0402,0.1463,11.1973,-0.4711,-0.3716,0.7448,10.5201,-0.6772,20.5691,FailureType.no_failure,0.1711,FailureType.no_failure,0.6169,0.0000,20.6686,FailureType.no_failure,0.1374,FailureType.no_failure,0.6079,0.0000,0.1711,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0411,0.1670,11.1736,-0.4689,-0.3728,0.7479,10.5205,-0.6531,20.5722,FailureType.no_failure,0.2049,FailureType.no_failure,0.6169,0.0000,20.6683,FailureType.no_failure,0.1218,FailureType.no_failure,0.6088,0.0000,0.2049,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0415,0.1471,11.1502,-0.4661,-0.3732,0.7495,10.5208,-0.6294,20.5754,FailureType.no_failure,0.1926,FailureType.no_failure,0.6169,0.0000,20.6683,FailureType.no_failure,0.1273,FailureType.no_failure,0.6090,0.0000,0.1926,0.0000,0.6169,0.0000,75.0,NO
Distance,2.75,-5,21.0421,0.1507,11.1268,-0.4633,-0.3736,0.7516,10.5211,-0.6058,20.5788,FailureType.no_failure,0.1800,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1407,FailureType.no_failure,0.6083,0.0000,0.1800,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0428,0.1589,11.1036,-0.4605,-0.3740,0.7541,10.5214,-0.5822,20.5823,FailureType.no_failure,0.2066,FailureType.no_failure,0.6170,0.0000,20.6688,FailureType.no_failure,0.1346,FailureType.no_failure,0.6071,0.0000,0.2066,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0436,0.1482,11.0806,-0.4582,-0.3749,0.7569,10.5218,-0.5588,20.5853,FailureType.no_failure,0.1791,FailureType.no_failure,0.6170,0.0000,20.6687,FailureType.no_failure,0.1267,FailureType.no_failure,0.6075,0.0000,0.1791,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0439,0.1520,11.0576,-0.4554,-0.3752,0.7582,10.5220,-0.5356,20.5886,FailureType.no_failure,0.1967,FailureType.no_failure,0.6170,0.0000,20.6687,FailureType.no_failure,0.1217,FailureType.no_failure,0.6075,0.0000,0.1967,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0444,0.1506,11.0348,-0.4525,-0.3756,0.7599,10.5222,-0.5126,20.5919,FailureType.no_failure,0.2014,FailureType.no_failure,0.6170,0.0000,20.6688,FailureType.no_failure,0.1286,FailureType.no_failure,0.6072,0.0000,0.2014,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0450,0.1534,11.0122,-0.4497,-0.3765,0.7620,10.5225,-0.4897,20.5953,FailureType.no_failure,0.1837,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1361,FailureType.no_failure,0.6083,0.0000,0.1837,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0452,0.1483,10.9895,-0.4468,-0.3769,0.7627,10.5226,-0.4669,20.5983,FailureType.no_failure,0.1826,FailureType.no_failure,0.6170,0.0000,20.6683,FailureType.no_failure,0.1166,FailureType.no_failure,0.6089,0.0000,0.1826,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0455,0.1538,10.9670,-0.4440,-0.3771,0.7639,10.5228,-0.4443,20.6015,FailureType.no_failure,0.1887,FailureType.no_failure,0.6170,0.0000,20.6684,FailureType.no_failure,0.1357,FailureType.no_failure,0.6086,0.0000,0.1887,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0460,0.1358,10.9448,-0.4412,-0.3773,0.7655,10.5230,-0.4218,20.6048,FailureType.no_failure,0.2116,FailureType.no_failure,0.6170,0.0000,20.6686,FailureType.no_failure,0.1286,FailureType.no_failure,0.6077,0.0000,0.2116,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0460,0.1481,10.9226,-0.4383,-0.3775,0.7656,10.5230,-0.3996,20.6077,FailureType.no_failure,0.1789,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1261,FailureType.no_failure,0.6082,0.0000,0.1789,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0462,0.1476,10.9006,-0.4355,-0.3777,0.7664,10.5231,-0.3775,20.6107,FailureType.no_failure,0.1833,FailureType.no_failure,0.6170,0.0000,20.6686,FailureType.no_failure,0.1321,FailureType.no_failure,0.6080,0.0000,0.1833,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0465,0.1432,10.8788,-0.4327,-0.3778,0.7675,10.5233,-0.3556,20.6139,FailureType.no_failure,0.1950,FailureType.no_failure,0.6170,0.0000,20.6687,FailureType.no_failure,0.1388,FailureType.no_failure,0.6075,0.0000,0.1950,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0469,0.1404,10.8573,-0.4298,-0.3785,0.7690,10.5235,-0.3338,20.6171,FailureType.no_failure,0.1883,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1195,FailureType.no_failure,0.6083,0.0000,0.1883,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0469,0.1614,10.8358,-0.4270,-0.3785,0.7690,10.5235,-0.3123,20.6199,FailureType.no_failure,0.1822,FailureType.no_failure,0.6170,0.0000,20.6684,FailureType.no_failure,0.1368,FailureType.no_failure,0.6085,0.0000,0.1822,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0471,0.1350,10.8144,-0.4242,-0.3786,0.7696,10.5236,-0.2909,20.6229,FailureType.no_failure,0.2010,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1190,FailureType.no_failure,0.6081,0.0000,0.2010,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0474,0.1400,10.7933,-0.4213,-0.3786,0.7705,10.5237,-0.2696,20.6261,FailureType.no_failure,0.1941,FailureType.no_failure,0.6170,0.0000,20.6688,FailureType.no_failure,0.1469,FailureType.no_failure,0.6072,0.0000,0.1941,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0472,0.1486,10.7723,-0.4185,-0.3786,0.7700,10.5236,-0.2487,20.6288,FailureType.no_failure,0.1825,FailureType.no_failure,0.6170,0.0000,20.6686,FailureType.no_failure,0.1271,FailureType.no_failure,0.6078,0.0000,0.1825,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0473,0.1337,10.7514,-0.4156,-0.3787,0.7701,10.5236,-0.2277,20.6317,FailureType.no_failure,0.1801,FailureType.no_failure,0.6170,0.0000,20.6686,FailureType.no_failure,0.1149,FailureType.no_failure,0.6079,0.0000,0.1801,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0474,0.1547,10.7307,-0.4127,-0.3787,0.7707,10.5237,-0.2070,20.6347,FailureType.no_failure,0.1839,FailureType.no_failure,0.6171,0.0000,20.6687,FailureType.no_failure,0.1630,FailureType.no_failure,0.6076,0.0000,0.1839,0.0000,0.6171,0.0000,75.0,NO
Distance,2.75,-5,21.0476,0.1320,10.7101,-0.4098,-0.3788,0.7714,10.5238,-0.1862,20.6378,FailureType.no_failure,0.1897,FailureType.no_failure,0.6170,0.0000,20.6689,FailureType.no_failure,0.1093,FailureType.no_failure,0.6069,0.0000,0.1897,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0474,0.1375,10.6896,-0.4069,-0.3788,0.7708,10.5237,-0.1658,20.6405,FailureType.no_failure,0.1734,FailureType.no_failure,0.6170,0.0000,20.6686,FailureType.no_failure,0.1285,FailureType.no_failure,0.6078,0.0000,0.1734,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,21.0474,0.1416,10.6692,-0.4040,-0.3789,0.7706,10.5237,-0.1455,20.6434,FailureType.no_failure,0.2067,FailureType.no_failure,0.6170,0.0000,20.6685,FailureType.no_failure,0.1305,FailureType.no_failure,0.6083,0.0000,0.2067,0.0000,0.6170,0.0000,75.0,NO
Distance,2.75,-5,18.2798,-1.9010,9.2046,-0.0815,-0.3726,0.8072,9.1399,-0.0647,18.1983,FailureType.no_failure,0.3843,FailureType.no_failure,0.0118,0.0000,17.9072,FailureType.no_failure,0.0566,FailureType.no_failure,0.5474,0.0000,0.3843,0.0000,0.5474,0.0000,65.0,NO
Distance,2.75,-5,18.1904,-1.9020,9.2020,-0.0145,-0.2833,0.4855,9.0952,-0.1067,18.1759,FailureType.no_failure,-0.0885,FailureType.no_failure,0.0103,0.0000,17.9071,FailureType.no_failure,0.0605,FailureType.no_failure,0.5478,0.0000,0.0605,-0.0885,0.5478,0.0000,65.0,NO
Distance,2.75,-5,18.1289,-1.4649,9.2036,-0.0138,-0.2218,0.2642,9.0645,-0.1391,18.1151,FailureType.no_failure,-0.8960,FailureType.no_failure,0.0089,0.0000,17.9072,FailureType.no_failure,0.0593,FailureType.no_failure,0.5475,0.0000,0.0593,-0.8960,0.5475,0.0000,65.0,NO
Distance,2.75,-5,18.0867,-0.9449,9.2064,-0.0578,-0.1793,0.1121,9.0434,-0.1631,18.0289,FailureType.no_failure,-1.4912,FailureType.no_failure,0.6092,0.0000,17.9074,FailureType.no_failure,0.0655,FailureType.no_failure,0.5465,0.0000,0.0655,-1.4912,0.6092,0.0000,65.0,NO
Distance,2.75,-5,18.0275,-1.0048,9.2092,-0.0985,-0.1201,0.0000,9.0137,-0.1955,17.9290,FailureType.no_failure,-1.8630,FailureType.no_failure,0.6095,0.0000,17.9073,FailureType.no_failure,0.0555,FailureType.no_failure,0.5469,0.0000,0.0555,-1.8630,0.6095,0.0000,65.0,NO
