Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,FrOvLi,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2.75,-5.0,1.4994,14.9531,14.9531,-54.2018,33.6153,FailureType.no_failure,FailureType.no_failure,0.2635,FailureType.no_failure,0.3836,0.0,-39.2487,FailureType.no_failure,0.2635,FailureType.no_failure,0.3836,0.0000,0.2635,0.0000,0.3836,0.0000,SA
Distance,2.75,-5.0,1.4793,14.8764,14.8764,-53.935,33.3968,FailureType.no_failure,FailureType.no_failure,0.0439,FailureType.no_failure,0.3927,0.0,-39.0586,FailureType.no_failure,0.0439,FailureType.no_failure,0.3927,0.0000,0.0439,0.0000,0.3927,0.0000,SA
Distance,2.75,-5.0,1.4901,14.7905,14.7905,-53.6693,33.1852,FailureType.no_failure,FailureType.no_failure,-0.1710,FailureType.no_failure,0.4363,0.0,-38.8788,FailureType.no_failure,-0.1710,FailureType.no_failure,0.4363,0.0000,0.0000,-0.1710,0.4363,0.0000,SA
Distance,2.75,-5.0,1.4705,14.7001,14.7001,-53.4048,32.98,FailureType.no_failure,FailureType.no_failure,-0.3158,FailureType.no_failure,0.4969,0.0,-38.7047,FailureType.no_failure,-0.3158,FailureType.no_failure,0.4969,0.0000,0.0000,-0.3158,0.4969,0.0000,SA
Distance,2.0,-3.5,1.4706,14.6111,14.6111,-53.1412,32.7807,FailureType.no_failure,FailureType.no_failure,-0.3308,FailureType.no_failure,0.5537,0.0,-38.5301,FailureType.no_failure,-0.3308,FailureType.no_failure,0.5537,0.0000,0.0000,-0.3308,0.5537,0.0000,SA
Distance,2.0,-3.5,1.4569,100.0,100.0,-52.8809,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,47.1191,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,SA
Distance,2.0,-3.5,1.4418,100.0,100.0,-52.6246,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,47.3754,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,SA
Distance,2.0,-3.5,1.4195,100.0,100.0,-52.3705,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,47.6295,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,SA
Distance,2.0,-3.5,1.4037,100.0,100.0,-52.1177,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,47.8823,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,SA
Distance,2.0,-3.5,1.409,100.0,100.0,-51.8657,0,FailureType.no_front_vehicle,FailureType.omission,0,FailureType.omission,-1,-1,48.1343,FailureType.omission,-1,FailureType.omission,-1,-1,0.0000,0.0000,0.0000,0.0000,SA
Distance,2.0,-3.5,0.2612,-3.3416,-10.3718,0.3239,-0.5239,FailureType.no_failure,FailureType.no_failure,-9.4178,FailureType.no_failure,0.0000,0.7732,-3.0177,FailureType.no_failure,-2.9400,FailureType.no_failure,0.0000,0.1740,0.0000,-9.4178,0.0000,0.7732,CA
Distance,2.0,-3.5,-0.3607,-3.8016,-10.4836,0.183,-0.53,FailureType.no_failure,FailureType.no_failure,-9.9550,FailureType.no_failure,0.0000,0.7469,-3.6186000000000003,FailureType.no_failure,-2.9631,FailureType.no_failure,0.0000,0.1925,0.0000,-9.9550,0.0000,0.7469,CA
Distance,2.0,-3.5,-1.0147,-4.2279,-10.5673,-0.0844,-0.536,FailureType.no_failure,FailureType.no_failure,-9.8721,FailureType.no_failure,0.0000,0.7179,-4.3123,FailureType.no_failure,-3.0408,FailureType.no_failure,0.0000,0.1484,0.0000,-9.8721,0.0000,0.7179,CA
Distance,2.0,-3.5,-1.7575,-4.6247,-10.61,-0.4316,-0.5423,FailureType.no_failure,FailureType.no_failure,-9.8529,FailureType.no_failure,0.0000,0.6915,-5.0563,FailureType.no_failure,-2.9176,FailureType.no_failure,0.0000,0.1144,0.0000,-9.8529,0.0000,0.6915,CA
Distance,2.0,-3.5,-1.9431,-4.9943,-10.6168,-0.8352,-0.549,FailureType.no_failure,FailureType.no_failure,-9.6533,FailureType.no_failure,0.0000,0.671,-5.8295,FailureType.no_failure,-2.4700,FailureType.no_failure,0.0000,0.1889,0.0000,-9.6533,0.0000,0.6710,CA
Distance,2.0,-3.5,-2.1975,-5.3425,-10.6417,-1.2718,-0.5562,FailureType.no_failure,FailureType.no_failure,-9.4087,FailureType.no_failure,0.0000,0.6397,-6.6143,FailureType.no_failure,-2.5733,FailureType.no_failure,0.0000,0.1401,0.0000,-9.4087,0.0000,0.6397,CA
Distance,2.0,-3.5,-2.3364,-5.6719,-10.6451,-1.7281,-0.5641,FailureType.no_failure,FailureType.no_failure,-9.1161,FailureType.no_failure,0.0000,0.6049,-7.4,FailureType.no_failure,-2.7701,FailureType.no_failure,0.0000,0.1986,0.0000,-9.1161,0.0000,0.6049,CA
Distance,2.0,-3.5,-2.4855,-5.9774,-10.6667,-2.1964,-0.5727,FailureType.no_failure,FailureType.no_failure,-8.8929,FailureType.no_failure,0.0000,0.5798,-8.1738,FailureType.no_failure,-2.7248,FailureType.no_failure,0.0000,0.1869,0.0000,-8.8929,0.0000,0.5798,CA
Distance,2.0,-3.5,-2.5664,-6.2632,-10.6852,-2.6734,-0.582,FailureType.no_failure,FailureType.no_failure,-8.4710,FailureType.no_failure,0.0000,0.5479,-8.9366,FailureType.no_failure,-2.9985,FailureType.no_failure,0.0000,0.1527,0.0000,-8.4710,0.0000,0.5479,CA
Distance,2.0,-3.5,-2.4525,-6.5283,-10.6853,-3.1556,-0.592,FailureType.no_failure,FailureType.no_failure,-8.0575,FailureType.no_failure,0.0000,0.5289,-9.6839,FailureType.no_failure,-2.7514,FailureType.no_failure,0.0000,0.1741,0.0000,-8.0575,0.0000,0.5289,CA
Distance,2.0,-3.5,-2.5832,-6.7784,-10.6923,-3.6346,-0.6027,FailureType.no_failure,FailureType.no_failure,-7.6579,FailureType.no_failure,0.0000,0.5133,-10.413,FailureType.no_failure,-2.6790,FailureType.no_failure,0.0000,0.1774,0.0000,-7.6579,0.0000,0.5133,CA
Distance,2.0,-3.5,-2.5229,-7.0151,-10.701,-4.115,-0.6141,FailureType.no_failure,FailureType.no_failure,-7.4811,FailureType.no_failure,0.0000,0.5069,-11.1301,FailureType.no_failure,-2.7783,FailureType.no_failure,0.0000,0.1834,0.0000,-7.4811,0.0000,0.5069,CA
Distance,2.0,-3.5,-2.5661,-7.2417,-10.712,-4.5948,-0.6262,FailureType.no_failure,FailureType.no_failure,-7.2526,FailureType.no_failure,0.0000,0.5022,-11.836500000000001,FailureType.no_failure,-2.8138,FailureType.no_failure,0.0000,0.1388,0.0000,-7.2526,0.0000,0.5022,CA
Distance,2.0,-3.5,-2.5666,-7.4631,-10.7023,-5.0695,-0.639,FailureType.no_failure,FailureType.no_failure,-7.0622,FailureType.no_failure,0.0000,0.5013,-12.532599999999999,FailureType.no_failure,-2.5907,FailureType.no_failure,0.0000,0.1832,0.0000,-7.0622,0.0000,0.5013,CA
Distance,2.0,-3.5,-2.4821,-7.682,-10.7109,-5.5422,-0.6526,FailureType.no_failure,FailureType.no_failure,-6.9427,FailureType.no_failure,0.0000,0.4968,-13.2242,FailureType.no_failure,-2.5511,FailureType.no_failure,0.0000,0.1071,0.0000,-6.9427,0.0000,0.4968,CA
Distance,2.0,-3.5,-2.538,-7.8967,-10.6841,-6.0113,-0.6669,FailureType.no_failure,FailureType.no_failure,-6.8999,FailureType.no_failure,0.0000,0.4916,-13.908000000000001,FailureType.no_failure,-2.3716,FailureType.no_failure,0.0000,0.1449,0.0000,-6.8999,0.0000,0.4916,CA
Distance,2.0,-3.5,-2.5166,-8.1065,-10.671,-6.4781,-0.6819,FailureType.no_failure,FailureType.no_failure,-6.7991,FailureType.no_failure,0.0000,0.489,-14.584600000000002,FailureType.no_failure,-2.1129,FailureType.no_failure,0.0000,0.1033,0.0000,-6.7991,0.0000,0.4890,CA
Distance,2.0,-3.5,-2.4228,-8.3137,-10.64,-6.9386,-0.6977,FailureType.no_failure,FailureType.no_failure,-6.6803,FailureType.no_failure,0.0000,0.4786,-15.252300000000002,FailureType.no_failure,-2.0604,FailureType.no_failure,0.0000,0.1139,0.0000,-6.6803,0.0000,0.4786,CA
Distance,2.0,-3.5,-2.4535,-8.5133,-10.6111,-7.3994,-0.7143,FailureType.no_failure,FailureType.no_failure,-6.5752,FailureType.no_failure,0.0000,0.4711,-15.9127,FailureType.no_failure,-1.8842,FailureType.no_failure,0.0000,0.1012,0.0000,-6.5752,0.0000,0.4711,CA
Distance,2.0,-3.5,-2.4656,-8.7069,-10.5776,-7.8544,-0.7316,FailureType.no_failure,FailureType.no_failure,-6.4256,FailureType.no_failure,0.0000,0.4592,-16.5613,FailureType.no_failure,-1.8401,FailureType.no_failure,0.0000,0.1674,0.0000,-6.4256,0.0000,0.4592,CA
Distance,2.0,-3.5,-2.4039,-8.8928,-10.576,-8.3069,-0.7497,FailureType.no_failure,FailureType.no_failure,-6.2368,FailureType.no_failure,0.0000,0.4416,-17.1997,FailureType.no_failure,-2.1462,FailureType.no_failure,0.0000,0.1186,0.0000,-6.2368,0.0000,0.4416,CA
Distance,2.0,-3.5,-2.3858,-9.0689,-10.5545,-8.7545,-0.7686,FailureType.no_failure,FailureType.no_failure,-6.0365,FailureType.no_failure,0.0000,0.4278,-17.8234,FailureType.no_failure,-2.2188,FailureType.no_failure,0.0000,0.1448,0.0000,-6.0365,0.0000,0.4278,CA
Distance,2.0,-3.5,-2.4546,-9.2368,-10.5448,-9.1962,-0.7882,FailureType.no_failure,FailureType.no_failure,-5.8205,FailureType.no_failure,0.0000,0.414,-18.433,FailureType.no_failure,-2.0894,FailureType.no_failure,0.0000,0.1136,0.0000,-5.8205,0.0000,0.4140,CA
Distance,2.0,-3.5,-2.3101,-9.3944,-10.5193,-9.6393,-0.8085,FailureType.no_failure,FailureType.no_failure,-5.6533,FailureType.no_failure,0.0000,0.3889,-19.0337,FailureType.no_failure,-2.0376,FailureType.no_failure,0.0000,0.1162,0.0000,-5.6533,0.0000,0.3889,CA
Distance,2.0,-3.5,-2.3651,-9.5377,-10.4941,-10.078,-0.8296,FailureType.no_failure,FailureType.no_failure,-5.3825,FailureType.no_failure,0.0000,0.3679,-19.615699999999997,FailureType.no_failure,-1.8794,FailureType.no_failure,0.0000,0.1182,0.0000,-5.3825,0.0000,0.3679,CA
Distance,2.0,-3.5,-2.347,-9.6686,-10.4711,-10.5098,-0.8514,FailureType.no_failure,FailureType.no_failure,-5.0679,FailureType.no_failure,0.0000,0.3445,-20.1784,FailureType.no_failure,-1.8687,FailureType.no_failure,0.0000,0.1491,0.0000,-5.0679,0.0000,0.3445,CA
Distance,2.0,-3.5,-2.2386,-9.7847,-10.4638,-10.9401,-0.8739,FailureType.no_failure,FailureType.no_failure,-4.7855,FailureType.no_failure,0.0000,0.3194,-20.724800000000002,FailureType.no_failure,-2.0536,FailureType.no_failure,0.0000,0.1600,0.0000,-4.7855,0.0000,0.3194,CA
Distance,2.0,-3.5,-2.3774,-9.8862,-10.4643,-11.3643,-0.897,FailureType.no_failure,FailureType.no_failure,-4.4600,FailureType.no_failure,0.0000,0.296,-21.250500000000002,FailureType.no_failure,-2.2701,FailureType.no_failure,0.0000,0.1177,0.0000,-4.4600,0.0000,0.2960,CA
Distance,2.0,-3.5,-2.2848,-9.9721,-10.4417,-11.7892,-0.9208,FailureType.no_failure,FailureType.no_failure,-4.1412,FailureType.no_failure,0.0000,0.2829,-21.7613,FailureType.no_failure,-2.0575,FailureType.no_failure,0.0000,0.1119,0.0000,-4.1412,0.0000,0.2829,CA
Distance,2.0,-3.5,-2.1906,-10.0485,-10.4146,-12.21,-0.9453,FailureType.no_failure,FailureType.no_failure,-3.8974,FailureType.no_failure,0.0000,0.272,-22.2585,FailureType.no_failure,-1.7726,FailureType.no_failure,0.0000,0.1150,0.0000,-3.8974,0.0000,0.2720,CA
Distance,2.0,-3.5,-2.2693,-10.118,-10.3895,-12.6253,-0.9703,FailureType.no_failure,FailureType.no_failure,-3.7107,FailureType.no_failure,0.0000,0.2559,-22.743299999999998,FailureType.no_failure,-1.7290,FailureType.no_failure,0.0000,0.1130,0.0000,-3.7107,0.0000,0.2559,CA
Distance,2.0,-3.5,-2.222,-10.1781,-10.364,-13.036,-0.996,FailureType.no_failure,FailureType.no_failure,-3.5126,FailureType.no_failure,0.0000,0.2398,-23.214100000000002,FailureType.no_failure,-1.7277,FailureType.no_failure,0.0000,0.1482,0.0000,-3.5126,0.0000,0.2398,CA
Distance,2.75,-5.0,0.6376,0.0337,1.6449,-6.4159,-0.9879,FailureType.no_failure,FailureType.no_failure,0.5302,FailureType.no_failure,0.5764,0.0,-6.3822,FailureType.no_failure,0.0033,FailureType.no_failure,0.5067,0.0000,0.5302,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,0.6202,0.0326,1.6175,-6.3175,-0.9635,FailureType.no_failure,FailureType.no_failure,0.5282,FailureType.no_failure,0.5764,0.0,-6.2848999999999995,FailureType.no_failure,0.0010,FailureType.no_failure,0.5069,0.0000,0.5282,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-0.024,0.0776,1.6363,-6.3853,-0.9631,FailureType.no_failure,FailureType.no_failure,0.5260,FailureType.no_failure,0.5764,0.0,-6.3077,FailureType.no_failure,0.0011,FailureType.no_failure,0.5069,0.0000,0.5260,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-1.7345,0.1935,1.7262,-6.7087,-0.9617,FailureType.no_failure,FailureType.no_failure,0.5248,FailureType.no_failure,0.5764,0.0,-6.5152,FailureType.no_failure,-0.0014,FailureType.no_failure,0.5069,0.0000,0.5248,-0.0014,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.5836,0.3312,1.838,-7.111,-0.9595,FailureType.no_failure,FailureType.no_failure,0.5224,FailureType.no_failure,0.5764,0.0,-6.7798,FailureType.no_failure,0.0027,FailureType.no_failure,0.5067,0.0000,0.5224,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-3.0302,0.5077,1.9886,-7.6533,-0.9559,FailureType.no_failure,FailureType.no_failure,0.5196,FailureType.no_failure,0.5764,0.0,-7.1456,FailureType.no_failure,-0.0000,FailureType.no_failure,0.5065,0.0000,0.5196,-0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-2.5157,0.6839,2.1391,-8.1949,-0.9512,FailureType.no_failure,FailureType.no_failure,0.5173,FailureType.no_failure,0.5764,0.0,-7.511000000000001,FailureType.no_failure,0.0065,FailureType.no_failure,0.5064,0.0000,0.5173,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-3.6527,0.8847,2.3141,-8.8251,-0.9448,FailureType.no_failure,FailureType.no_failure,0.5198,FailureType.no_failure,0.5764,0.0,-7.9404,FailureType.no_failure,0.0080,FailureType.no_failure,0.5065,0.0000,0.5198,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-2.9257,1.076,2.4798,-9.4219,-0.937,FailureType.no_failure,FailureType.no_failure,0.5124,FailureType.no_failure,0.5764,0.0,-8.3459,FailureType.no_failure,-0.0064,FailureType.no_failure,0.5069,0.0000,0.5124,-0.0064,0.5764,0.0000,SA
Brake,2.75,-5.0,-3.918,1.2855,2.6636,-10.0841,-0.9274,FailureType.no_failure,FailureType.no_failure,0.5121,FailureType.no_failure,0.5764,0.0,-8.798599999999999,FailureType.no_failure,-0.0046,FailureType.no_failure,0.5075,0.0000,0.5121,-0.0046,0.5764,0.0000,NO
Distance,2.75,-5.0,-3.0772,1.4819,2.8344,-10.7,-0.9163,FailureType.no_failure,FailureType.no_failure,0.5110,FailureType.no_failure,0.5764,0.0,-9.2181,FailureType.no_failure,-0.0051,FailureType.no_failure,0.5084,0.0000,0.5110,-0.0051,0.5764,0.0000,SA
Brake,2.75,-5.0,-4.0105,1.6933,3.0202,-11.3699,-0.9031,FailureType.no_failure,FailureType.no_failure,0.5082,FailureType.no_failure,0.5764,0.0,-9.676599999999999,FailureType.no_failure,-0.0041,FailureType.no_failure,0.5094,0.0000,0.5082,-0.0041,0.5764,0.0000,NO
Distance,2.75,-5.0,-3.1158,1.8906,3.192,-11.9894,-0.8883,FailureType.no_failure,FailureType.no_failure,0.5088,FailureType.no_failure,0.5764,0.0,-10.0988,FailureType.no_failure,0.0037,FailureType.no_failure,0.5104,0.0000,0.5088,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-4.0297,2.1011,3.3772,-12.6567,-0.8713,FailureType.no_failure,FailureType.no_failure,0.5047,FailureType.no_failure,0.5764,0.0,-10.5556,FailureType.no_failure,0.0010,FailureType.no_failure,0.5113,0.0000,0.5047,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-3.1021,2.2973,3.5482,-13.2731,-0.8526,FailureType.no_failure,FailureType.no_failure,0.5021,FailureType.no_failure,0.5764,0.0,-10.9758,FailureType.no_failure,-0.0069,FailureType.no_failure,0.5120,0.0000,0.5021,-0.0069,0.5764,0.0000,SA
Brake,2.75,-5.0,-4.009,2.5055,3.7313,-13.933,-0.8315,FailureType.no_failure,FailureType.no_failure,0.5021,FailureType.no_failure,0.5764,0.0,-11.4275,FailureType.no_failure,0.0154,FailureType.no_failure,0.5126,0.0000,0.5021,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-3.059,2.6996,3.9005,-14.5422,-0.8085,FailureType.no_failure,FailureType.no_failure,0.4985,FailureType.no_failure,0.5764,0.0,-11.8426,FailureType.no_failure,0.0032,FailureType.no_failure,0.5130,0.0000,0.4985,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-3.861,2.8968,4.0726,-15.163,-0.7831,FailureType.no_failure,FailureType.no_failure,0.4975,FailureType.no_failure,0.5764,0.0,-12.266200000000001,FailureType.no_failure,0.0096,FailureType.no_failure,0.5140,0.0000,0.4975,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-2.916,3.0833,4.2343,-15.7456,-0.7559,FailureType.no_failure,FailureType.no_failure,0.4996,FailureType.no_failure,0.5764,0.0,-12.6623,FailureType.no_failure,0.0106,FailureType.no_failure,0.5146,0.0000,0.4996,0.0000,0.5764,0.0000,SA
Brake,2.75,-5.0,-3.3862,3.2527,4.3791,-16.2673,-0.7267,FailureType.no_failure,FailureType.no_failure,0.4896,FailureType.no_failure,0.5764,0.0,-13.014599999999998,FailureType.no_failure,0.0214,FailureType.no_failure,0.5149,0.0000,0.4896,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-2.6183,3.4216,4.5236,-16.7872,-0.6955,FailureType.no_failure,FailureType.no_failure,0.4908,FailureType.no_failure,0.5764,0.0,-13.365599999999999,FailureType.no_failure,0.0134,FailureType.no_failure,0.5149,0.0000,0.4908,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-2.8258,3.568,4.6456,-17.2265,-0.6628,FailureType.no_failure,FailureType.no_failure,0.4908,FailureType.no_failure,0.5764,0.0,-13.658500000000002,FailureType.no_failure,0.0270,FailureType.no_failure,0.5147,0.0000,0.4908,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-2.2615,3.7096,4.7626,-17.6488,-0.6284,FailureType.no_failure,FailureType.no_failure,0.4914,FailureType.no_failure,0.5764,0.0,-13.939200000000001,FailureType.no_failure,0.0272,FailureType.no_failure,0.5158,0.0000,0.4914,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-2.2662,3.8384,4.8671,-18.0254,-0.5925,FailureType.no_failure,FailureType.no_failure,0.4871,FailureType.no_failure,0.5764,0.0,-14.187000000000001,FailureType.no_failure,0.0292,FailureType.no_failure,0.5164,0.0000,0.4871,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.9582,3.9579,4.9625,-18.3688,-0.5554,FailureType.no_failure,FailureType.no_failure,0.4833,FailureType.no_failure,0.5764,0.0,-14.4109,FailureType.no_failure,0.0260,FailureType.no_failure,0.5165,0.0000,0.4833,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.8775,4.0749,5.0556,-18.7038,-0.5166,FailureType.no_failure,FailureType.no_failure,0.4821,FailureType.no_failure,0.5764,0.0,-14.628900000000002,FailureType.no_failure,0.0330,FailureType.no_failure,0.5160,0.0000,0.4821,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.8487,4.1899,5.1465,-19.0317,-0.4764,FailureType.no_failure,FailureType.no_failure,0.4833,FailureType.no_failure,0.5764,0.0,-14.841800000000001,FailureType.no_failure,0.0338,FailureType.no_failure,0.5168,0.0000,0.4833,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.7745,4.2992,5.2319,-19.3392,-0.4347,FailureType.no_failure,FailureType.no_failure,0.4787,FailureType.no_failure,0.5764,0.0,-15.040000000000003,FailureType.no_failure,0.0427,FailureType.no_failure,0.5169,0.0000,0.4787,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.5541,4.3965,5.3057,-19.6042,-0.3922,FailureType.no_failure,FailureType.no_failure,0.4772,FailureType.no_failure,0.5764,0.0,-15.207699999999999,FailureType.no_failure,0.0305,FailureType.no_failure,0.5164,0.0000,0.4772,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.4788,4.4933,5.379,-19.8673,-0.3482,FailureType.no_failure,FailureType.no_failure,0.4795,FailureType.no_failure,0.5764,0.0,-15.374,FailureType.no_failure,0.0422,FailureType.no_failure,0.5155,0.0000,0.4795,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.3596,4.5821,5.4442,-20.1025,-0.3034,FailureType.no_failure,FailureType.no_failure,0.4720,FailureType.no_failure,0.5764,0.0,-15.520399999999999,FailureType.no_failure,0.0451,FailureType.no_failure,0.5161,0.0000,0.4720,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.3469,4.6732,5.5117,-20.3457,-0.257,FailureType.no_failure,FailureType.no_failure,0.4719,FailureType.no_failure,0.5764,0.0,-15.672500000000001,FailureType.no_failure,0.0327,FailureType.no_failure,0.5162,0.0000,0.4719,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.2717,4.758,5.5732,-20.5669,-0.2097,FailureType.no_failure,FailureType.no_failure,0.4722,FailureType.no_failure,0.5764,0.0,-15.808900000000001,FailureType.no_failure,0.0482,FailureType.no_failure,0.5159,0.0000,0.4722,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.2876,4.8461,5.6381,-20.8001,-0.1608,FailureType.no_failure,FailureType.no_failure,0.4701,FailureType.no_failure,0.5764,0.0,-15.954,FailureType.no_failure,0.0394,FailureType.no_failure,0.5154,0.0000,0.4701,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.2188,4.9287,5.6977,-21.0139,-0.111,FailureType.no_failure,FailureType.no_failure,0.4620,FailureType.no_failure,0.5764,0.0,-16.0852,FailureType.no_failure,0.0399,FailureType.no_failure,0.5148,0.0000,0.4620,0.0000,0.5764,0.0000,NO
Brake,2.75,-5.0,-1.2523,5.015,5.7606,-21.2413,-0.0596,FailureType.no_failure,FailureType.no_failure,0.4720,FailureType.no_failure,0.5764,0.0,-16.2263,FailureType.no_failure,0.0412,FailureType.no_failure,0.5158,0.0000,0.4720,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.1912,5.0961,5.8184,-21.4503,-0.0072,FailureType.no_failure,FailureType.no_failure,0.4570,FailureType.no_failure,0.5764,0.0,-16.3542,FailureType.no_failure,0.0399,FailureType.no_failure,0.5165,0.0000,0.4570,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,-1.2271,5.181,5.8804,-21.6736,0.047,FailureType.no_failure,FailureType.no_failure,0.4670,FailureType.no_failure,0.5764,0.0,-16.4926,FailureType.no_failure,0.0313,FailureType.no_failure,0.5166,0.0000,0.4670,0.0000,0.5764,0.0000,NO
Distance,2.75,-5.0,0.3179,-2.89,-2.89,0.0628,1.3396,FailureType.no_failure,FailureType.no_failure,-3.7187,FailureType.no_failure,0.0000,0.1151,-2.8272,FailureType.no_failure,-3.7187,FailureType.no_failure,0.0000,0.1151,0.0000,-3.7187,0.0000,0.1151,SA
Distance,2.75,-5.0,0.288,-3.076,-3.076,0.0919,1.3206,FailureType.no_failure,FailureType.no_failure,-3.4949,FailureType.no_failure,0.0000,0.1476,-2.9841,FailureType.no_failure,-3.4949,FailureType.no_failure,0.0000,0.1476,0.0000,-3.4949,0.0000,0.1476,SA
Distance,2.75,-5.0,0.2708,-3.2676,-3.2676,0.1171,1.3007,FailureType.no_failure,FailureType.no_failure,-3.5123,FailureType.no_failure,0.0000,0.1496,-3.1504999999999996,FailureType.no_failure,-3.5123,FailureType.no_failure,0.0000,0.1496,0.0000,-3.5123,0.0000,0.1496,SA
Distance,2.75,-5.0,0.2899,-3.4624,-3.4624,0.1401,1.2798,FailureType.no_failure,FailureType.no_failure,-3.6400,FailureType.no_failure,0.0000,0.1033,-3.3223000000000003,FailureType.no_failure,-3.6400,FailureType.no_failure,0.0000,0.1033,0.0000,-3.6400,0.0000,0.1033,SA
Distance,2.75,-5.0,0.355,-3.642,-3.642,0.166,1.2575,FailureType.no_failure,FailureType.no_failure,-3.6294,FailureType.no_failure,0.0000,0.1126,-3.476,FailureType.no_failure,-3.6294,FailureType.no_failure,0.0000,0.1126,0.0000,-3.6294,0.0000,0.1126,SA
Distance,2.75,-5.0,0.3038,-3.8165,-3.8165,0.1875,1.2345,FailureType.no_failure,FailureType.no_failure,-3.2338,FailureType.no_failure,0.0000,0.1724,-3.629,FailureType.no_failure,-3.2338,FailureType.no_failure,0.0000,0.1724,0.0000,-3.2338,0.0000,0.1724,SA
Distance,2.75,-5.0,0.3097,-4.0103,-4.0103,0.2114,1.2103,FailureType.no_failure,FailureType.no_failure,-3.3898,FailureType.no_failure,0.0000,0.1393,-3.7989,FailureType.no_failure,-3.3898,FailureType.no_failure,0.0000,0.1393,0.0000,-3.3898,0.0000,0.1393,SA
Distance,2.75,-5.0,0.2122,-4.1986,-4.1986,0.2341,1.185,FailureType.no_failure,FailureType.no_failure,-3.7280,FailureType.no_failure,0.0000,0.1408,-3.9644999999999997,FailureType.no_failure,-3.7280,FailureType.no_failure,0.0000,0.1408,0.0000,-3.7280,0.0000,0.1408,SA
Distance,2.75,-5.0,0.2789,-4.3832,-4.3832,0.2586,1.1586,FailureType.no_failure,FailureType.no_failure,-3.4577,FailureType.no_failure,0.0000,0.1214,-4.1246,FailureType.no_failure,-3.4577,FailureType.no_failure,0.0000,0.1214,0.0000,-3.4577,0.0000,0.1214,SA
Distance,2.75,-5.0,0.2192,-4.5607,-4.5607,0.2814,1.1312,FailureType.no_failure,FailureType.no_failure,-3.3947,FailureType.no_failure,0.0000,0.167,-4.2793,FailureType.no_failure,-3.3947,FailureType.no_failure,0.0000,0.1670,0.0000,-3.3947,0.0000,0.1670,SA
Distance,2.75,-5.0,0.3957,-4.749,-4.749,0.3032,1.1027,FailureType.no_failure,FailureType.no_failure,-3.4409,FailureType.no_failure,0.0000,0.1477,-4.445799999999999,FailureType.no_failure,-3.4409,FailureType.no_failure,0.0000,0.1477,0.0000,-3.4409,0.0000,0.1477,SA
Distance,2.75,-5.0,0.2331,-4.9355,-4.9355,0.3284,1.0731,FailureType.no_failure,FailureType.no_failure,-3.6096,FailureType.no_failure,0.0000,0.1949,-4.6071,FailureType.no_failure,-3.6096,FailureType.no_failure,0.0000,0.1949,0.0000,-3.6096,0.0000,0.1949,SA
