Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,FrOvLi,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Brake,2,-3.5,-0.5502,100.0,100.0,-47.5406,9.4485,FailureType.no_failure,FailureType.omission,-3.4967,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.4967,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5447,100.0,100.0,-47.6382,9.5993,FailureType.no_failure,FailureType.omission,-3.4860,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.4860,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5421,100.0,100.0,-47.7351,9.7517,FailureType.no_failure,FailureType.omission,-3.4478,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.4478,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5371,100.0,100.0,-47.8312,9.9056,FailureType.no_failure,FailureType.omission,-3.4127,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.4127,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5326,100.0,100.0,-47.9266,10.061,FailureType.no_failure,FailureType.omission,-3.3717,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.3717,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5296,100.0,100.0,-48.0212,10.218,FailureType.no_failure,FailureType.omission,-3.3185,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.3185,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5233,100.0,100.0,-48.115,10.3766,FailureType.no_failure,FailureType.omission,-3.2545,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.2545,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5214,100.0,100.0,-48.2081,10.5366,FailureType.no_failure,FailureType.omission,-3.1875,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.1875,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5152,100.0,100.0,-48.3005,10.6982,FailureType.no_failure,FailureType.omission,-3.1204,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.1204,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5136,100.0,100.0,-48.3922,10.8614,FailureType.no_failure,FailureType.omission,-3.0383,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-3.0383,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5075,100.0,100.0,-48.4831,11.0261,FailureType.no_failure,FailureType.omission,-2.9743,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.9743,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5039,100.0,100.0,-48.5733,11.1923,FailureType.no_failure,FailureType.omission,-2.8858,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.8858,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.5,100.0,100.0,-48.6628,11.3601,FailureType.no_failure,FailureType.omission,-2.7989,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.7989,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.497,100.0,100.0,-48.7516,11.5294,FailureType.no_failure,FailureType.omission,-2.7149,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.7149,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4932,100.0,100.0,-48.8397,11.7002,FailureType.no_failure,FailureType.omission,-2.6330,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.6330,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.487,100.0,100.0,-48.9271,11.8725,FailureType.no_failure,FailureType.omission,-2.5096,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-2.5096,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4856,100.0,100.0,-49.0138,12.0462,FailureType.no_failure,FailureType.omission,-1.9393,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-1.9393,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4807,100.0,100.0,-49.0999,12.2209,FailureType.no_failure,FailureType.omission,-0.7668,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-0.7668,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4763,100.0,100.0,-49.1852,12.3964,FailureType.no_failure,FailureType.omission,0.5697,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,0.5697,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4738,100.0,100.0,-49.2699,12.5728,FailureType.no_failure,FailureType.omission,1.5727,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,1.5727,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.47,100.0,100.0,-49.3539,12.7501,FailureType.no_failure,FailureType.omission,1.7587,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,1.7587,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.467,100.0,100.0,-49.4373,12.9284,FailureType.no_failure,FailureType.omission,1.2686,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,1.2686,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4599,100.0,100.0,-49.52,13.108,FailureType.no_failure,FailureType.omission,0.5230,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,0.5230,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4581,100.0,100.0,-49.6021,13.2889,FailureType.no_failure,FailureType.omission,-0.1889,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-0.1889,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Brake,2,-3.5,-0.4575,100.0,100.0,-49.6835,13.4711,FailureType.no_failure,FailureType.omission,-0.7139,FailureType.omission,-1.0000,-1.0000,0,FailureType.omission,-0.7139,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2501,0.0,100.0,3.036,1.162,FailureType.no_failure,FailureType.omission,0.6251,FailureType.omission,-1.0000,-1.0000,3.0360042283551465,FailureType.omission,0.6251,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2454,0.0,100.0,3.0731,1.1589,FailureType.no_failure,FailureType.omission,0.7083,FailureType.omission,-1.0000,-1.0000,3.0731052024416172,FailureType.omission,0.7083,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2482,0.0,100.0,3.1099,1.1559,FailureType.no_failure,FailureType.omission,0.7644,FailureType.omission,-1.0000,-1.0000,3.109919294807419,FailureType.omission,0.7644,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2498,0.0,100.0,3.1464,1.1528,FailureType.no_failure,FailureType.omission,0.7709,FailureType.omission,-1.0000,-1.0000,3.1464327284977642,FailureType.omission,0.7709,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2502,0.0,100.0,3.1812,1.1498,FailureType.no_failure,FailureType.omission,0.8287,FailureType.omission,-1.0000,-1.0000,3.1811609425420784,FailureType.omission,0.8287,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2448,0.0,100.0,3.2161,1.1468,FailureType.no_failure,FailureType.omission,0.8528,FailureType.omission,-1.0000,-1.0000,3.2160736762215336,FailureType.omission,0.8528,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2426,0.0,100.0,3.251,1.1437,FailureType.no_failure,FailureType.omission,0.8806,FailureType.omission,-1.0000,-1.0000,3.2510232024708188,FailureType.omission,0.8806,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2442,0.0,100.0,3.2859,1.1407,FailureType.no_failure,FailureType.omission,0.8702,FailureType.omission,-1.0000,-1.0000,3.2859458510304833,FailureType.omission,0.8702,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2452,0.0,100.0,3.3192,1.1377,FailureType.no_failure,FailureType.omission,0.8598,FailureType.omission,-1.0000,-1.0000,3.3192389427892266,FailureType.omission,0.8598,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2424,0.0,100.0,3.3529,1.1346,FailureType.no_failure,FailureType.omission,0.8970,FailureType.omission,-1.0000,-1.0000,3.3529029974756455,FailureType.omission,0.8970,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2475,0.0,100.0,3.3867,1.1316,FailureType.no_failure,FailureType.omission,0.9080,FailureType.omission,-1.0000,-1.0000,3.3867366614336163,FailureType.omission,0.9080,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2297,0.0,100.0,3.4206,1.1285,FailureType.no_failure,FailureType.omission,0.8990,FailureType.omission,-1.0000,-1.0000,3.4206498040410267,FailureType.omission,0.8990,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2513,0.0,100.0,3.453,1.1255,FailureType.no_failure,FailureType.omission,0.9007,FailureType.omission,-1.0000,-1.0000,3.4530147509574363,FailureType.omission,0.9007,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2311,0.0,100.0,3.4858,1.1224,FailureType.no_failure,FailureType.omission,0.9276,FailureType.omission,-1.0000,-1.0000,3.485794437552876,FailureType.omission,0.9276,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2339,0.0,100.0,3.5188,1.1193,FailureType.no_failure,FailureType.omission,0.9088,FailureType.omission,-1.0000,-1.0000,3.518801297355431,FailureType.omission,0.9088,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.243,0.0,100.0,3.5519,1.1162,FailureType.no_failure,FailureType.omission,0.9108,FailureType.omission,-1.0000,-1.0000,3.551910363048414,FailureType.omission,0.9108,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2451,0.0,100.0,3.5835,1.1132,FailureType.no_failure,FailureType.omission,0.9022,FailureType.omission,-1.0000,-1.0000,3.5834985651933025,FailureType.omission,0.9022,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2198,0.0,100.0,3.6155,1.1101,FailureType.no_failure,FailureType.omission,0.8606,FailureType.omission,-1.0000,-1.0000,3.6155201771609313,FailureType.omission,0.8606,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2401,0.0,100.0,3.6478,1.107,FailureType.no_failure,FailureType.omission,0.8599,FailureType.omission,-1.0000,-1.0000,3.647787165488346,FailureType.omission,0.8599,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2395,0.0,100.0,3.6802,1.1039,FailureType.no_failure,FailureType.omission,0.8768,FailureType.omission,-1.0000,-1.0000,3.68015952688085,FailureType.omission,0.8768,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2321,0.0,100.0,3.711,1.1008,FailureType.no_failure,FailureType.omission,0.8870,FailureType.omission,-1.0000,-1.0000,3.7110055862318774,FailureType.omission,0.8870,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2325,0.0,100.0,3.7423,1.0977,FailureType.no_failure,FailureType.omission,0.8822,FailureType.omission,-1.0000,-1.0000,3.7423115777061753,FailureType.omission,0.8822,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2258,0.0,100.0,3.7738,1.0945,FailureType.no_failure,FailureType.omission,0.8653,FailureType.omission,-1.0000,-1.0000,3.7738414841559376,FailureType.omission,0.8653,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2345,0.0,100.0,3.8055,1.0914,FailureType.no_failure,FailureType.omission,0.8678,FailureType.omission,-1.0000,-1.0000,3.805499613511394,FailureType.omission,0.8678,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.224,0.0,100.0,3.8356,1.0882,FailureType.no_failure,FailureType.omission,0.8513,FailureType.omission,-1.0000,-1.0000,3.8356208510359124,FailureType.omission,0.8513,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.232,0.0,100.0,3.8662,1.0851,FailureType.no_failure,FailureType.omission,0.8527,FailureType.omission,-1.0000,-1.0000,3.8661902050117334,FailureType.omission,0.8527,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.22,0.0,100.0,3.897,1.0819,FailureType.no_failure,FailureType.omission,0.8598,FailureType.omission,-1.0000,-1.0000,3.896998768369798,FailureType.omission,0.8598,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2319,0.0,100.0,3.9279,1.0788,FailureType.no_failure,FailureType.omission,0.8396,FailureType.omission,-1.0000,-1.0000,3.927905424656686,FailureType.omission,0.8396,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2282,0.0,100.0,3.9573,1.0756,FailureType.no_failure,FailureType.omission,0.8327,FailureType.omission,-1.0000,-1.0000,3.957309339735623,FailureType.omission,0.8327,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2194,0.0,100.0,3.9872,1.0724,FailureType.no_failure,FailureType.omission,0.8243,FailureType.omission,-1.0000,-1.0000,3.987150593939944,FailureType.omission,0.8243,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2286,0.0,100.0,4.0172,1.0693,FailureType.no_failure,FailureType.omission,0.7934,FailureType.omission,-1.0000,-1.0000,4.0172236992585795,FailureType.omission,0.7934,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2195,0.0,100.0,4.0474,1.0661,FailureType.no_failure,FailureType.omission,0.7897,FailureType.omission,-1.0000,-1.0000,4.047408736425709,FailureType.omission,0.7897,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2243,0.0,100.0,4.0776,1.0628,FailureType.no_failure,FailureType.omission,0.8088,FailureType.omission,-1.0000,-1.0000,4.077630787024859,FailureType.omission,0.8088,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2218,0.0,100.0,4.1063,1.0597,FailureType.no_failure,FailureType.omission,0.7904,FailureType.omission,-1.0000,-1.0000,4.106266488503735,FailureType.omission,0.7904,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2155,0.0,100.0,4.1353,1.0565,FailureType.no_failure,FailureType.omission,0.7821,FailureType.omission,-1.0000,-1.0000,4.1353044841420115,FailureType.omission,0.7821,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2255,0.0,100.0,4.1645,1.0532,FailureType.no_failure,FailureType.omission,0.7952,FailureType.omission,-1.0000,-1.0000,4.164527672616359,FailureType.omission,0.7952,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Distance,2,-3.5,0.2155,0.0,100.0,4.1938,1.05,FailureType.no_failure,FailureType.omission,0.7836,FailureType.omission,-1.0000,-1.0000,4.193830688591348,FailureType.omission,0.7836,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0209,1.38,100.0,-0.498,0.0974,FailureType.no_failure,FailureType.omission,-0.0254,FailureType.omission,-1.0000,-1.0000,0.8820254459435404,FailureType.omission,-0.0254,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0252,1.3799,100.0,-0.4973,0.0946,FailureType.no_failure,FailureType.omission,-0.0144,FailureType.omission,-1.0000,-1.0000,0.8826098485616285,FailureType.omission,-0.0144,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0451,1.3808,100.0,-0.4966,0.0918,FailureType.no_failure,FailureType.omission,0.0176,FailureType.omission,-1.0000,-1.0000,0.8842314508451601,FailureType.omission,0.0176,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0469,1.382,100.0,-0.4965,0.0891,FailureType.no_failure,FailureType.omission,0.0412,FailureType.omission,-1.0000,-1.0000,0.8855232946538258,FailureType.omission,0.0412,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0369,1.3822,100.0,-0.4968,0.0863,FailureType.no_failure,FailureType.omission,0.0312,FailureType.omission,-1.0000,-1.0000,0.8853349445673935,FailureType.omission,0.0312,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.027,1.3826,100.0,-0.4975,0.0835,FailureType.no_failure,FailureType.omission,0.0234,FailureType.omission,-1.0000,-1.0000,0.8850847132223372,FailureType.omission,0.0234,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0099,1.3818,100.0,-0.4982,0.0807,FailureType.no_failure,FailureType.omission,-0.0096,FailureType.omission,-1.0000,-1.0000,0.8835850168716064,FailureType.omission,-0.0096,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0223,1.3815,100.0,-0.4987,0.0779,FailureType.no_failure,FailureType.omission,-0.0206,FailureType.omission,-1.0000,-1.0000,0.8827887048132048,FailureType.omission,-0.0206,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0172,1.3818,100.0,-0.4989,0.0752,FailureType.no_failure,FailureType.omission,-0.0111,FailureType.omission,-1.0000,-1.0000,0.882841718403025,FailureType.omission,-0.0111,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0301,1.3825,100.0,-0.4988,0.0724,FailureType.no_failure,FailureType.omission,0.0103,FailureType.omission,-1.0000,-1.0000,0.88377412476299,FailureType.omission,0.0103,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0273,1.3829,100.0,-0.4983,0.0696,FailureType.no_failure,FailureType.omission,0.0222,FailureType.omission,-1.0000,-1.0000,0.8845767629686137,FailureType.omission,0.0222,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0276,1.3831,100.0,-0.4978,0.0668,FailureType.no_failure,FailureType.omission,0.0226,FailureType.omission,-1.0000,-1.0000,0.8852489179719427,FailureType.omission,0.0226,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0296,1.3824,100.0,-0.4974,0.064,FailureType.no_failure,FailureType.omission,0.0023,FailureType.omission,-1.0000,-1.0000,0.8850178143428629,FailureType.omission,0.0023,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0228,1.382,100.0,-0.4971,0.0612,FailureType.no_failure,FailureType.omission,-0.0101,FailureType.omission,-1.0000,-1.0000,0.884852338211445,FailureType.omission,-0.0101,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0165,1.3815,100.0,-0.4964,0.0584,FailureType.no_failure,FailureType.omission,-0.0146,FailureType.omission,-1.0000,-1.0000,0.8851360699991275,FailureType.omission,-0.0146,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,-0.0061,1.3803,100.0,-0.4953,0.0556,FailureType.no_failure,FailureType.omission,-0.0288,FailureType.omission,-1.0000,-1.0000,0.8849696406012768,FailureType.omission,-0.0288,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0131,1.3799,100.0,-0.4948,0.0528,FailureType.no_failure,FailureType.omission,-0.0229,FailureType.omission,-1.0000,-1.0000,0.8851050244022005,FailureType.omission,-0.0229,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0181,1.38,100.0,-0.4948,0.05,FailureType.no_failure,FailureType.omission,-0.0119,FailureType.omission,-1.0000,-1.0000,0.8852268425466221,FailureType.omission,-0.0119,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0444,1.3817,100.0,-0.4953,0.0472,FailureType.no_failure,FailureType.omission,0.0256,FailureType.omission,-1.0000,-1.0000,0.8864279470124252,FailureType.omission,0.0256,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0315,1.3825,100.0,-0.4961,0.0445,FailureType.no_failure,FailureType.omission,0.0349,FailureType.omission,-1.0000,-1.0000,0.8864170305017822,FailureType.omission,0.0349,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0094,1.3821,100.0,-0.4969,0.0417,FailureType.no_failure,FailureType.omission,0.0125,FailureType.omission,-1.0000,-1.0000,0.8851945616129306,FailureType.omission,0.0125,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.012,1.382,100.0,-0.4975,0.0389,FailureType.no_failure,FailureType.omission,-0.0005,FailureType.omission,-1.0000,-1.0000,0.8845252518834599,FailureType.omission,-0.0005,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0145,1.3822,100.0,-0.4977,0.0361,FailureType.no_failure,FailureType.omission,-0.0048,FailureType.omission,-1.0000,-1.0000,0.8845072243128094,FailureType.omission,-0.0048,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.015,1.382,100.0,-0.4974,0.0333,FailureType.no_failure,FailureType.omission,-0.0055,FailureType.omission,-1.0000,-1.0000,0.884613545668266,FailureType.omission,-0.0055,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0124,1.3821,100.0,-0.4969,0.0305,FailureType.no_failure,FailureType.omission,0.0023,FailureType.omission,-1.0000,-1.0000,0.8852021440667883,FailureType.omission,0.0023,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.02,1.3824,100.0,-0.4962,0.0277,FailureType.no_failure,FailureType.omission,0.0137,FailureType.omission,-1.0000,-1.0000,0.8862412185354032,FailureType.omission,0.0137,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0224,1.3825,100.0,-0.4957,0.0249,FailureType.no_failure,FailureType.omission,0.0143,FailureType.omission,-1.0000,-1.0000,0.886847779785569,FailureType.omission,0.0143,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0127,1.3823,100.0,-0.4954,0.0221,FailureType.no_failure,FailureType.omission,0.0077,FailureType.omission,-1.0000,-1.0000,0.8869259162149419,FailureType.omission,0.0077,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0126,1.3826,100.0,-0.4955,0.0194,FailureType.no_failure,FailureType.omission,0.0091,FailureType.omission,-1.0000,-1.0000,0.8871556837564469,FailureType.omission,0.0091,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0149,1.3823,100.0,-0.4954,0.0166,FailureType.no_failure,FailureType.omission,-0.0011,FailureType.omission,-1.0000,-1.0000,0.8869706147604219,FailureType.omission,-0.0011,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,-0.0143,1.3809,100.0,-0.4945,0.0138,FailureType.no_failure,FailureType.omission,-0.0256,FailureType.omission,-1.0000,-1.0000,0.8863888977336636,FailureType.omission,-0.0256,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,-0.0004,1.3805,100.0,-0.494,0.011,FailureType.no_failure,FailureType.omission,-0.0252,FailureType.omission,-1.0000,-1.0000,0.8864882006119927,FailureType.omission,-0.0252,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0012,1.3803,100.0,-0.4938,0.0082,FailureType.no_failure,FailureType.omission,-0.0193,FailureType.omission,-1.0000,-1.0000,0.886558762874543,FailureType.omission,-0.0193,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0349,1.3818,100.0,-0.4938,0.0054,FailureType.no_failure,FailureType.omission,0.0186,FailureType.omission,-1.0000,-1.0000,0.8879493854951299,FailureType.omission,0.0186,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
Speed,10,-3.5,0.0245,1.3828,100.0,-0.4943,0.0026,FailureType.no_failure,FailureType.omission,0.0363,FailureType.omission,-1.0000,-1.0000,0.8884458660822929,FailureType.omission,0.0363,FailureType.omission,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,SA
