Controller,CMACC,CMDEC,Ego speed,Ego acc,Ego dist,SpeedDifF,SpeedDifL,OverLimit,DesDist,DistError,Front speed,FSF,Front acc,FAF,Front throttle,Front brake,Leader speed,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Speed limit,Technique
Distance,2.75,-5,20.3807,0.3070,29.7385,0.8434,0.8434,0.0000,10.1903,-19.5482,21.2241,FailureType.no_failure,-6.0700,FailureType.no_failure,0.0000,0.5752,21.2241,FailureType.no_failure,-6.0700,FailureType.no_failure,0.0000,0.5752,0.0000,-6.0700,0.0000,0.5752,80.0,NO
Distance,2.75,-5,20.3897,0.2801,30.0639,0.4527,0.4527,0.0000,10.1949,-19.8690,20.8424,FailureType.no_failure,-7.1184,FailureType.no_failure,0.0000,0.5175,20.8424,FailureType.no_failure,-7.1184,FailureType.no_failure,0.0000,0.5175,0.0000,-7.1184,0.0000,0.5175,80.0,NO
Distance,2.75,-5,20.3983,0.2911,30.3821,0.0476,0.0476,0.0000,10.1992,-20.1829,20.4459,FailureType.no_failure,-7.5707,FailureType.no_failure,0.0000,0.5781,20.4459,FailureType.no_failure,-7.5707,FailureType.no_failure,0.0000,0.5781,0.0000,-7.5707,0.0000,0.5781,80.0,NO
Distance,2.75,-5,20.4066,0.2761,30.6824,-0.3764,-0.3764,0.0000,10.2033,-20.4791,20.0302,FailureType.no_failure,-7.7897,FailureType.no_failure,0.0000,0.5036,20.0302,FailureType.no_failure,-7.7897,FailureType.no_failure,0.0000,0.5036,0.0000,-7.7897,0.0000,0.5036,80.0,NO
Distance,2.75,-5,20.4136,0.3004,30.9489,-0.8024,-0.8024,0.0000,10.2068,-20.7422,19.6112,FailureType.no_failure,-8.1771,FailureType.no_failure,0.0000,0.4793,19.6112,FailureType.no_failure,-8.1771,FailureType.no_failure,0.0000,0.4793,0.0000,-8.1771,0.0000,0.4793,80.0,NO
Distance,2.75,-5,20.4204,0.3194,31.1659,-1.2175,-1.2175,0.0000,10.2102,-20.9556,19.2030,FailureType.no_failure,-7.9058,FailureType.no_failure,0.0000,0.5328,19.2030,FailureType.no_failure,-7.9058,FailureType.no_failure,0.0000,0.5328,0.0000,-7.9058,0.0000,0.5328,80.0,NO
Distance,2.75,-5,20.4257,0.2487,31.3103,-1.6417,-1.6417,0.0000,10.2128,-21.0974,18.7840,FailureType.no_failure,-8.0163,FailureType.no_failure,0.0000,0.5341,18.7840,FailureType.no_failure,-8.0163,FailureType.no_failure,0.0000,0.5341,0.0000,-8.0163,0.0000,0.5341,80.0,NO
Distance,2.75,-5,20.4310,0.1873,31.3683,-2.0733,-2.0733,0.0000,10.2155,-21.1528,18.3577,FailureType.no_failure,-8.2204,FailureType.no_failure,0.0000,0.5188,18.3577,FailureType.no_failure,-8.2204,FailureType.no_failure,0.0000,0.5188,0.0000,-8.2204,0.0000,0.5188,80.0,NO
Distance,2.75,-5,20.4351,0.3013,31.3194,-2.5028,-2.5028,0.0000,10.2175,-21.1019,17.9323,FailureType.no_failure,-8.2954,FailureType.no_failure,0.0000,0.4533,17.9323,FailureType.no_failure,-8.2954,FailureType.no_failure,0.0000,0.4533,0.0000,-8.2954,0.0000,0.4533,80.0,NO
Distance,2.75,-5,20.4393,0.1958,31.1829,-2.9118,-2.9118,0.0000,10.2197,-20.9633,17.5276,FailureType.no_failure,-8.0908,FailureType.no_failure,0.0000,0.4905,17.5276,FailureType.no_failure,-8.0908,FailureType.no_failure,0.0000,0.4905,0.0000,-8.0908,0.0000,0.4905,80.0,NO
Distance,2.75,-5,20.4417,0.3367,30.9458,-3.3182,-3.3182,0.0000,10.2209,-20.7250,17.1236,FailureType.no_failure,-7.7619,FailureType.no_failure,0.0000,0.4443,17.1236,FailureType.no_failure,-7.7619,FailureType.no_failure,0.0000,0.4443,0.0000,-7.7619,0.0000,0.4443,80.0,NO
Distance,2.75,-5,20.4448,0.1789,30.6509,-3.7127,-3.7127,0.0000,10.2224,-20.4284,16.7321,FailureType.no_failure,-7.8946,FailureType.no_failure,0.0000,0.4818,16.7321,FailureType.no_failure,-7.8946,FailureType.no_failure,0.0000,0.4818,0.0000,-7.8946,0.0000,0.4818,80.0,NO
Distance,2.75,-5,20.4465,0.3538,30.3036,-4.1080,-4.1080,0.0000,10.2233,-20.0803,16.3385,FailureType.no_failure,-7.4862,FailureType.no_failure,0.0000,0.4700,16.3385,FailureType.no_failure,-7.4862,FailureType.no_failure,0.0000,0.4700,0.0000,-7.4862,0.0000,0.4700,80.0,NO
Distance,2.75,-5,20.4485,0.1676,29.9337,-4.4994,-4.4994,0.0000,10.2243,-19.7094,15.9491,FailureType.no_failure,-7.8295,FailureType.no_failure,0.0000,0.5118,15.9491,FailureType.no_failure,-7.8295,FailureType.no_failure,0.0000,0.5118,0.0000,-7.8295,0.0000,0.5118,80.0,NO
Distance,2.75,-5,20.4495,0.3772,29.5314,-4.8977,-4.8977,0.0000,10.2247,-19.3067,15.5518,FailureType.no_failure,-7.5725,FailureType.no_failure,0.0000,0.4773,15.5518,FailureType.no_failure,-7.5725,FailureType.no_failure,0.0000,0.4773,0.0000,-7.5725,0.0000,0.4773,80.0,NO
Distance,2.75,-5,20.4515,0.1679,29.1256,-5.2916,-5.2916,0.0000,10.2257,-18.8999,15.1599,FailureType.no_failure,-7.8502,FailureType.no_failure,0.0000,0.4763,15.1599,FailureType.no_failure,-7.8502,FailureType.no_failure,0.0000,0.4763,0.0000,-7.8502,0.0000,0.4763,80.0,NO
Distance,2.75,-5,20.4525,0.3823,28.7049,-5.6763,-5.6763,0.0000,10.2262,-18.4786,14.7762,FailureType.no_failure,-7.6304,FailureType.no_failure,0.0000,0.5497,14.7762,FailureType.no_failure,-7.6304,FailureType.no_failure,0.0000,0.5497,0.0000,-7.6304,0.0000,0.5497,80.0,NO
Distance,2.75,-5,20.4538,0.1857,28.2799,-6.0797,-6.0797,0.0000,10.2269,-18.0530,14.3740,FailureType.no_failure,-7.6010,FailureType.no_failure,0.0000,0.5774,14.3740,FailureType.no_failure,-7.6010,FailureType.no_failure,0.0000,0.5774,0.0000,-7.6010,0.0000,0.5774,80.0,NO
Distance,2.75,-5,20.4547,0.3595,27.8375,-6.4977,-6.4977,0.0000,10.2273,-17.6102,13.9570,FailureType.no_failure,-8.2636,FailureType.no_failure,0.0000,0.4777,13.9570,FailureType.no_failure,-8.2636,FailureType.no_failure,0.0000,0.4777,0.0000,-8.2636,0.0000,0.4777,80.0,NO
Distance,2.75,-5,20.4563,0.2040,27.3891,-6.8927,-6.8927,0.0000,10.2282,-17.1609,13.5637,FailureType.no_failure,-7.9491,FailureType.no_failure,0.0000,0.5353,13.5637,FailureType.no_failure,-7.9491,FailureType.no_failure,0.0000,0.5353,0.0000,-7.9491,0.0000,0.5353,80.0,NO
Distance,2.75,-5,20.4577,0.3544,26.9266,-7.2906,-7.2906,0.0000,10.2288,-16.6978,13.1671,FailureType.no_failure,-7.6571,FailureType.no_failure,0.0000,0.4885,13.1671,FailureType.no_failure,-7.6571,FailureType.no_failure,0.0000,0.4885,0.0000,-7.6571,0.0000,0.4885,80.0,NO
Distance,2.75,-5,20.4589,0.2263,26.4537,-7.6772,-7.6772,0.0000,10.2294,-16.2242,12.7817,FailureType.no_failure,-7.8806,FailureType.no_failure,0.0000,0.5914,12.7817,FailureType.no_failure,-7.8806,FailureType.no_failure,0.0000,0.5914,0.0000,-7.8806,0.0000,0.5914,80.0,NO
Distance,2.75,-5,20.4603,0.3077,25.9644,-8.0823,-8.0823,0.0000,10.2301,-15.7342,12.3780,FailureType.no_failure,-7.6087,FailureType.no_failure,0.0000,0.4401,12.3780,FailureType.no_failure,-7.6087,FailureType.no_failure,0.0000,0.4401,0.0000,-7.6087,0.0000,0.4401,80.0,NO
Distance,2.75,-5,20.4618,0.2734,25.4622,-8.4635,-8.4635,0.0000,10.2309,-15.2313,11.9984,FailureType.no_failure,-7.8696,FailureType.no_failure,0.0000,0.4107,11.9984,FailureType.no_failure,-7.8696,FailureType.no_failure,0.0000,0.4107,0.0000,-7.8696,0.0000,0.4107,80.0,NO
Distance,2.75,-5,20.4633,0.2677,24.9438,-8.8055,-8.8055,0.0000,10.2316,-14.7122,11.6578,FailureType.no_failure,-7.0307,FailureType.no_failure,0.0000,0.5000,11.6578,FailureType.no_failure,-7.0307,FailureType.no_failure,0.0000,0.5000,0.0000,-7.0307,0.0000,0.5000,80.0,NO
Distance,2.75,-5,20.4645,0.2972,24.4109,-9.1641,-9.1641,0.0000,10.2322,-14.1786,11.3003,FailureType.no_failure,-6.7525,FailureType.no_failure,0.0000,0.5433,11.3003,FailureType.no_failure,-6.7525,FailureType.no_failure,0.0000,0.5433,0.0000,-6.7525,0.0000,0.5433,80.0,NO
Distance,2.75,-5,20.4665,0.2419,23.8671,-9.5501,-9.5501,0.0000,10.2333,-13.6339,10.9164,FailureType.no_failure,-7.3410,FailureType.no_failure,0.0000,0.5965,10.9164,FailureType.no_failure,-7.3410,FailureType.no_failure,0.0000,0.5965,0.0000,-7.3410,0.0000,0.5965,80.0,NO
Distance,2.75,-5,20.4679,0.3430,23.3090,-9.9560,-9.9560,0.0000,10.2340,-13.0750,10.5119,FailureType.no_failure,-7.9091,FailureType.no_failure,0.0000,0.4081,10.5119,FailureType.no_failure,-7.9091,FailureType.no_failure,0.0000,0.4081,0.0000,-7.9091,0.0000,0.4081,80.0,NO
Distance,2.75,-5,20.4697,0.1968,22.7369,-10.3138,-10.3138,0.0000,10.2349,-12.5020,10.1559,FailureType.no_failure,-7.6699,FailureType.no_failure,0.0000,0.4280,10.1559,FailureType.no_failure,-7.6699,FailureType.no_failure,0.0000,0.4280,0.0000,-7.6699,0.0000,0.4280,80.0,NO
Distance,2.75,-5,20.4709,0.3543,22.1468,-10.6439,-10.6439,0.0000,10.2355,-11.9113,9.8270,FailureType.no_failure,-6.4081,FailureType.no_failure,0.0000,0.5413,9.8270,FailureType.no_failure,-6.4081,FailureType.no_failure,0.0000,0.5413,0.0000,-6.4081,0.0000,0.5413,80.0,NO
Distance,2.75,-5,20.4733,0.1906,21.5477,-11.0081,-11.0081,0.0000,10.2366,-11.3110,9.4652,FailureType.no_failure,-6.7793,FailureType.no_failure,0.0000,0.5847,9.4652,FailureType.no_failure,-6.7793,FailureType.no_failure,0.0000,0.5847,0.0000,-6.7793,0.0000,0.5847,80.0,NO
Distance,2.75,-5,20.4741,0.3751,20.9330,-11.4006,-11.4006,0.0000,10.2370,-10.6960,9.0734,FailureType.no_failure,-7.6506,FailureType.no_failure,0.0000,0.4743,9.0734,FailureType.no_failure,-7.6506,FailureType.no_failure,0.0000,0.4743,0.0000,-7.6506,0.0000,0.4743,80.0,NO
Distance,2.75,-5,20.4762,0.1777,20.3055,-11.7613,-11.7613,0.0000,10.2381,-10.0674,8.7149,FailureType.no_failure,-7.5215,FailureType.no_failure,0.0000,0.5234,8.7149,FailureType.no_failure,-7.5215,FailureType.no_failure,0.0000,0.5234,0.0000,-7.5215,0.0000,0.5234,80.0,NO
Distance,2.75,-5,20.4775,0.3736,19.6616,-12.1241,-12.1241,0.0000,10.2387,-9.4229,8.3534,FailureType.no_failure,-6.8858,FailureType.no_failure,0.0000,0.5256,8.3534,FailureType.no_failure,-6.8858,FailureType.no_failure,0.0000,0.5256,0.0000,-6.8858,0.0000,0.5256,80.0,NO
Distance,2.75,-5,20.4799,0.1680,19.0078,-12.4926,-12.4926,0.0000,10.2399,-8.7679,7.9872,FailureType.no_failure,-7.1984,FailureType.no_failure,0.0000,0.5679,7.9872,FailureType.no_failure,-7.1984,FailureType.no_failure,0.0000,0.5679,0.0000,-7.1984,0.0000,0.5679,80.0,NO
Distance,2.75,-5,20.4809,0.3986,18.3383,-12.8734,-12.8734,0.0000,10.2405,-8.0979,7.6076,FailureType.no_failure,-7.4131,FailureType.no_failure,0.0000,0.5430,7.6076,FailureType.no_failure,-7.4131,FailureType.no_failure,0.0000,0.5430,0.0000,-7.4131,0.0000,0.5430,80.0,NO
Distance,2.75,-5,20.4829,0.1638,17.6562,-13.2479,-13.2479,0.0000,10.2414,-7.4148,7.2350,FailureType.no_failure,-7.5312,FailureType.no_failure,0.0000,0.4668,7.2350,FailureType.no_failure,-7.5312,FailureType.no_failure,0.0000,0.4668,0.0000,-7.5312,0.0000,0.4668,80.0,NO
Distance,2.75,-5,20.4843,0.3767,16.9584,-13.5872,-13.5872,0.0000,10.2422,-6.7162,6.8972,FailureType.no_failure,-6.9878,FailureType.no_failure,0.0000,0.4365,6.8972,FailureType.no_failure,-6.9878,FailureType.no_failure,0.0000,0.4365,0.0000,-6.9878,0.0000,0.4365,80.0,NO
Distance,2.75,-5,20.4854,0.1803,16.2481,-13.9030,-13.9030,0.0000,10.2427,-6.0054,6.5824,FailureType.no_failure,-6.2682,FailureType.no_failure,0.0000,0.4565,6.5824,FailureType.no_failure,-6.2682,FailureType.no_failure,0.0000,0.4565,0.0000,-6.2682,0.0000,0.4565,80.0,NO
Distance,2.75,-5,20.4857,0.3121,15.5250,-14.2199,-14.2199,0.0000,10.2429,-5.2821,6.2658,FailureType.no_failure,-6.1554,FailureType.no_failure,0.0000,0.5790,6.2658,FailureType.no_failure,-6.1554,FailureType.no_failure,0.0000,0.5790,0.0000,-6.1554,0.0000,0.5790,80.0,NO
Distance,2.75,-5,20.4805,0.1691,14.7913,-14.5754,-14.5754,0.0000,10.2402,-4.5511,5.9051,FailureType.no_failure,-6.6919,FailureType.no_failure,0.0000,0.4322,5.9051,FailureType.no_failure,-6.6919,FailureType.no_failure,0.0000,0.4322,0.0000,-6.6919,0.0000,0.4322,80.0,NO
Distance,2.75,-5,20.4408,-0.2172,14.0460,-14.8537,-14.8537,0.0000,10.2204,-3.8257,5.5870,FailureType.no_failure,-6.8886,FailureType.no_failure,0.0000,0.4853,5.5870,FailureType.no_failure,-6.8886,FailureType.no_failure,0.0000,0.4853,0.0000,-6.8886,0.0000,0.4853,80.0,NO
Distance,2.75,-5,20.3614,-1.0552,13.2733,-15.0952,-15.0952,0.0000,10.1807,-3.0926,5.2663,FailureType.no_failure,-6.1735,FailureType.no_failure,0.0000,0.5113,5.2663,FailureType.no_failure,-6.1735,FailureType.no_failure,0.0000,0.5113,0.0000,-6.1735,0.0000,0.5113,80.0,NO
Distance,2.75,-5,20.2550,-1.7073,12.4850,-15.3231,-15.3231,0.0000,10.1275,-2.3574,4.9319,FailureType.no_failure,-6.5179,FailureType.no_failure,0.0000,0.4143,4.9319,FailureType.no_failure,-6.5179,FailureType.no_failure,0.0000,0.4143,0.0000,-6.5179,0.0000,0.4143,80.0,NO
Distance,2.75,-5,20.1283,-2.1120,11.6892,-15.4871,-15.4871,0.0000,10.0642,-1.6250,4.6412,FailureType.no_failure,-6.0945,FailureType.no_failure,0.0000,0.4068,4.6412,FailureType.no_failure,-6.0945,FailureType.no_failure,0.0000,0.4068,0.0000,-6.0945,0.0000,0.4068,80.0,SA
Distance,2.75,-5,19.9883,-2.4989,10.8890,-15.6245,-15.6245,0.0000,9.9941,-0.8949,4.3638,FailureType.no_failure,-5.4593,FailureType.no_failure,0.0000,0.4147,4.3638,FailureType.no_failure,-5.4593,FailureType.no_failure,0.0000,0.4147,0.0000,-5.4593,0.0000,0.4147,80.0,SA
Distance,2.75,-5,19.8374,-2.6583,10.0841,-15.7514,-15.7514,0.0000,9.9187,-0.1654,4.0860,FailureType.no_failure,-5.4542,FailureType.no_failure,0.0000,0.5429,4.0860,FailureType.no_failure,-5.4542,FailureType.no_failure,0.0000,0.5429,0.0000,-5.4542,0.0000,0.5429,80.0,SA
Distance,2.75,-5,19.5270,-2.8207,8.4592,-16.0666,-16.0666,0.0000,9.7635,1.3043,3.4603,FailureType.no_failure,-6.2521,FailureType.no_failure,0.0000,0.5564,3.4603,FailureType.no_failure,-6.2521,FailureType.no_failure,0.0000,0.5564,0.0000,-6.2521,0.0000,0.5564,80.0,SA
Distance,2.75,-5,19.3813,-2.7856,7.6388,-16.2602,-16.2602,0.0000,9.6907,2.0519,3.1211,FailureType.no_failure,-6.2198,FailureType.no_failure,0.0000,0.5548,3.1211,FailureType.no_failure,-6.2198,FailureType.no_failure,0.0000,0.5548,0.0000,-6.2198,0.0000,0.5548,80.0,SA
Distance,2.75,-5,18.9217,-2.8085,5.1383,-16.7274,-16.7274,0.0000,9.4609,4.3226,2.1943,FailureType.no_failure,-5.6152,FailureType.no_failure,0.0000,0.5936,2.1943,FailureType.no_failure,-5.6152,FailureType.no_failure,0.0000,0.5936,0.0000,-5.6152,0.0000,0.5936,80.0,SA
Distance,2.75,-5,18.6041,-2.9350,3.4388,-17.0877,-17.0877,0.0000,9.3020,5.8632,1.5164,FailureType.no_failure,-6.7049,FailureType.no_failure,0.0000,0.5258,1.5164,FailureType.no_failure,-6.7049,FailureType.no_failure,0.0000,0.5258,0.0000,-6.7049,0.0000,0.5258,80.0,CA
Distance,2.75,-5,18.4446,-3.0348,2.5781,-17.2515,-17.2515,0.0000,9.2223,6.6442,1.1931,FailureType.no_failure,-6.3179,FailureType.no_failure,0.0000,0.4438,1.1931,FailureType.no_failure,-6.3179,FailureType.no_failure,0.0000,0.4438,0.0000,-6.3179,0.0000,0.4438,80.0,CA
Distance,2.75,-5,20.0563,0.3239,12.1584,0.2860,1.9846,0.0000,10.0282,-2.1302,20.3423,FailureType.no_failure,0.2954,FailureType.no_failure,0.6277,0.0000,22.0409,FailureType.no_failure,0.4084,FailureType.no_failure,0.0000,0.4459,0.4084,0.0000,0.6277,0.4459,80.0,SA
Distance,2.75,-5,20.0671,0.3243,12.1721,0.2850,1.9405,0.0000,10.0336,-2.1385,20.3521,FailureType.no_failure,0.3054,FailureType.no_failure,0.6277,0.0000,22.0077,FailureType.no_failure,-0.0081,FailureType.no_failure,0.0000,0.4134,0.3054,-0.0081,0.6277,0.4134,80.0,SA
Distance,2.75,-5,20.0768,0.3096,12.1857,0.2850,1.7631,0.0000,10.0384,-2.1473,20.3618,FailureType.no_failure,0.3004,FailureType.no_failure,0.6277,0.0000,21.8399,FailureType.no_failure,-1.8733,FailureType.no_failure,0.0000,0.5528,0.3004,-1.8733,0.6277,0.5528,80.0,SA
Distance,2.75,-5,20.0858,0.2798,12.1991,0.2855,1.4832,0.0000,10.0429,-2.1562,20.3714,FailureType.no_failure,0.2958,FailureType.no_failure,0.6277,0.0000,21.5690,FailureType.no_failure,-4.4461,FailureType.no_failure,0.0000,0.5635,0.2958,-4.4461,0.6277,0.5635,80.0,SA
Distance,2.75,-5,20.0945,0.2849,12.2121,0.2862,1.1297,0.0000,10.0472,-2.1649,20.3807,FailureType.no_failure,0.3070,FailureType.no_failure,0.6277,0.0000,21.2241,FailureType.no_failure,-6.0700,FailureType.no_failure,0.0000,0.5752,0.3070,-6.0700,0.6277,0.5752,80.0,SA
Distance,2.75,-5,20.1028,0.2700,12.2247,0.2869,0.7396,0.0000,10.0514,-2.1733,20.3897,FailureType.no_failure,0.2801,FailureType.no_failure,0.6277,0.0000,20.8424,FailureType.no_failure,-7.1184,FailureType.no_failure,0.0000,0.5175,0.2801,-7.1184,0.6277,0.5175,80.0,SA
Distance,2.75,-5,20.1111,0.2701,12.2366,0.2872,0.3348,0.0000,10.0555,-2.1811,20.3983,FailureType.no_failure,0.2911,FailureType.no_failure,0.6277,0.0000,20.4459,FailureType.no_failure,-7.5707,FailureType.no_failure,0.0000,0.5781,0.2911,-7.5707,0.6277,0.5781,80.0,SA
Distance,2.75,-5,20.1194,0.2701,12.2480,0.2872,-0.0892,0.0000,10.0597,-2.1883,20.4066,FailureType.no_failure,0.2761,FailureType.no_failure,0.6277,0.0000,20.0302,FailureType.no_failure,-7.7897,FailureType.no_failure,0.0000,0.5036,0.2761,-7.7897,0.6277,0.5036,80.0,SA
Distance,2.75,-5,20.1278,0.2752,12.2588,0.2858,-0.5166,0.0000,10.0639,-2.1949,20.4136,FailureType.no_failure,0.3004,FailureType.no_failure,0.6277,0.0000,19.6112,FailureType.no_failure,-8.1771,FailureType.no_failure,0.0000,0.4793,0.3004,-8.1771,0.6277,0.4793,80.0,SA
Distance,2.75,-5,20.1364,0.2702,12.2691,0.2841,-0.9334,0.0000,10.0682,-2.2009,20.4204,FailureType.no_failure,0.3194,FailureType.no_failure,0.6277,0.0000,19.2030,FailureType.no_failure,-7.9058,FailureType.no_failure,0.0000,0.5328,0.3194,-7.9058,0.6277,0.5328,80.0,SA
Distance,2.75,-5,20.1452,0.2802,12.2791,0.2804,-1.3612,0.0000,10.0726,-2.2065,20.4257,FailureType.no_failure,0.2487,FailureType.no_failure,0.6277,0.0000,18.7840,FailureType.no_failure,-8.0163,FailureType.no_failure,0.0000,0.5341,0.2487,-8.0163,0.6277,0.5341,80.0,SA
Distance,2.75,-5,20.1543,0.2853,12.2889,0.2767,-1.7966,0.0000,10.0772,-2.2117,20.4310,FailureType.no_failure,0.1873,FailureType.no_failure,0.6277,0.0000,18.3577,FailureType.no_failure,-8.2204,FailureType.no_failure,0.0000,0.5188,0.1873,-8.2204,0.6277,0.5188,80.0,SA
Distance,2.75,-5,20.1636,0.2903,12.2987,0.2715,-2.2313,0.0000,10.0818,-2.2169,20.4351,FailureType.no_failure,0.3013,FailureType.no_failure,0.6277,0.0000,17.9323,FailureType.no_failure,-8.2954,FailureType.no_failure,0.0000,0.4533,0.3013,-8.2954,0.6277,0.4533,80.0,SA
Distance,2.75,-5,20.1730,0.2903,12.3087,0.2663,-2.6455,0.0000,10.0865,-2.2222,20.4393,FailureType.no_failure,0.1958,FailureType.no_failure,0.6277,0.0000,17.5276,FailureType.no_failure,-8.0908,FailureType.no_failure,0.0000,0.4905,0.1958,-8.0908,0.6277,0.4905,80.0,SA
Distance,2.75,-5,20.1825,0.3003,12.3194,0.2593,-3.0589,0.0000,10.0912,-2.2282,20.4417,FailureType.no_failure,0.3367,FailureType.no_failure,0.6277,0.0000,17.1236,FailureType.no_failure,-7.7619,FailureType.no_failure,0.0000,0.4443,0.3367,-7.7619,0.6277,0.4443,80.0,SA
Distance,2.75,-5,20.1919,0.2903,12.3307,0.2529,-3.4598,0.0000,10.0960,-2.2347,20.4448,FailureType.no_failure,0.1789,FailureType.no_failure,0.6277,0.0000,16.7321,FailureType.no_failure,-7.8946,FailureType.no_failure,0.0000,0.4818,0.1789,-7.8946,0.6277,0.4818,80.0,SA
Distance,2.75,-5,20.2014,0.2903,12.3434,0.2451,-3.8630,0.0000,10.1007,-2.2427,20.4465,FailureType.no_failure,0.3538,FailureType.no_failure,0.6277,0.0000,16.3385,FailureType.no_failure,-7.4862,FailureType.no_failure,0.0000,0.4700,0.3538,-7.4862,0.6277,0.4700,80.0,SA
Distance,2.75,-5,20.2109,0.3053,12.3575,0.2376,-4.2619,0.0000,10.1055,-2.2520,20.4485,FailureType.no_failure,0.1676,FailureType.no_failure,0.6277,0.0000,15.9491,FailureType.no_failure,-7.8295,FailureType.no_failure,0.0000,0.5118,0.1676,-7.8295,0.6277,0.5118,80.0,SA
Distance,2.75,-5,20.2204,0.2953,12.3737,0.2291,-4.6686,0.0000,10.1102,-2.2635,20.4495,FailureType.no_failure,0.3772,FailureType.no_failure,0.6277,0.0000,15.5518,FailureType.no_failure,-7.5725,FailureType.no_failure,0.0000,0.4773,0.3772,-7.5725,0.6277,0.4773,80.0,SA
Distance,2.75,-5,20.2299,0.2853,12.3925,0.2215,-5.0701,0.0000,10.1150,-2.2775,20.4515,FailureType.no_failure,0.1679,FailureType.no_failure,0.6277,0.0000,15.1599,FailureType.no_failure,-7.8502,FailureType.no_failure,0.0000,0.4763,0.1679,-7.8502,0.6277,0.4763,80.0,SA
Distance,2.75,-5,20.2394,0.3003,12.4145,0.2131,-5.4632,0.0000,10.1197,-2.2948,20.4525,FailureType.no_failure,0.3823,FailureType.no_failure,0.6277,0.0000,14.7762,FailureType.no_failure,-7.6304,FailureType.no_failure,0.0000,0.5497,0.3823,-7.6304,0.6277,0.5497,80.0,SA
Distance,2.75,-5,20.2488,0.2953,12.4398,0.2050,-5.8747,0.0000,10.1244,-2.3154,20.4538,FailureType.no_failure,0.1857,FailureType.no_failure,0.6277,0.0000,14.3740,FailureType.no_failure,-7.6010,FailureType.no_failure,0.0000,0.5774,0.1857,-7.6010,0.6277,0.5774,80.0,SA
Distance,2.75,-5,20.2581,0.2904,12.4681,0.1966,-6.3011,0.0000,10.1291,-2.3391,20.4547,FailureType.no_failure,0.3595,FailureType.no_failure,0.6277,0.0000,13.9570,FailureType.no_failure,-8.2636,FailureType.no_failure,0.0000,0.4777,0.3595,-8.2636,0.6277,0.4777,80.0,SA
Distance,2.75,-5,20.2673,0.2960,12.4947,0.1890,-6.7036,0.0000,10.1336,-2.3611,20.4563,FailureType.no_failure,0.2040,FailureType.no_failure,0.6277,0.0000,13.5637,FailureType.no_failure,-7.9491,FailureType.no_failure,0.0000,0.5353,0.2040,-7.9491,0.6277,0.5353,80.0,SA
Distance,2.75,-5,20.2762,0.2827,12.5074,0.1814,-7.1092,0.0000,10.1381,-2.3693,20.4577,FailureType.no_failure,0.3544,FailureType.no_failure,0.6277,0.0000,13.1671,FailureType.no_failure,-7.6571,FailureType.no_failure,0.0000,0.4885,0.3544,-7.6571,0.6277,0.4885,80.0,SA
Distance,2.75,-5,20.2849,0.2812,12.5208,0.1740,-7.5032,0.0000,10.1425,-2.3784,20.4589,FailureType.no_failure,0.2263,FailureType.no_failure,0.6277,0.0000,12.7817,FailureType.no_failure,-7.8806,FailureType.no_failure,0.0000,0.5914,0.2263,-7.8806,0.6277,0.5914,80.0,SA
Distance,2.75,-5,20.2932,0.2782,12.5342,0.1671,-7.9152,0.0000,10.1466,-2.3876,20.4603,FailureType.no_failure,0.3077,FailureType.no_failure,0.6277,0.0000,12.3780,FailureType.no_failure,-7.6087,FailureType.no_failure,0.0000,0.4401,0.3077,-7.6087,0.6277,0.4401,80.0,SA
Distance,2.75,-5,20.3010,0.2641,12.5478,0.1608,-8.3027,0.0000,10.1505,-2.3973,20.4618,FailureType.no_failure,0.2734,FailureType.no_failure,0.6277,0.0000,11.9984,FailureType.no_failure,-7.8696,FailureType.no_failure,0.0000,0.4107,0.2734,-7.8696,0.6277,0.4107,80.0,SA
Distance,2.75,-5,20.3074,0.3332,12.5601,0.1559,-8.6496,0.0000,10.1537,-2.4064,20.4633,FailureType.no_failure,0.2677,FailureType.no_failure,0.6277,0.0000,11.6578,FailureType.no_failure,-7.0307,FailureType.no_failure,0.0000,0.5000,0.2677,-7.0307,0.6277,0.5000,80.0,SA
Distance,2.75,-5,20.3140,0.2594,12.5720,0.1504,-9.0137,0.0000,10.1570,-2.4150,20.4645,FailureType.no_failure,0.2972,FailureType.no_failure,0.6277,0.0000,11.3003,FailureType.no_failure,-6.7525,FailureType.no_failure,0.0000,0.5433,0.2972,-6.7525,0.6277,0.5433,80.0,SA
Distance,2.75,-5,20.3188,0.2840,12.5824,0.1477,-9.4024,0.0000,10.1594,-2.4230,20.4665,FailureType.no_failure,0.2419,FailureType.no_failure,0.6277,0.0000,10.9164,FailureType.no_failure,-7.3410,FailureType.no_failure,0.0000,0.5965,0.2419,-7.3410,0.6277,0.5965,80.0,SA
Distance,2.75,-5,20.3242,0.1350,12.5929,0.1438,-9.8122,0.0000,10.1621,-2.4308,20.4679,FailureType.no_failure,0.3430,FailureType.no_failure,0.6277,0.0000,10.5119,FailureType.no_failure,-7.9091,FailureType.no_failure,0.0000,0.4081,0.3430,-7.9091,0.6277,0.4081,80.0,SA
