Controller,CMACC,CMDEC,Ego speed,Ego acc,Ego dist,SpeedDifF,SpeedDifL,OverLimit,DesDist,DistError,Front speed,FSF,Front acc,FAF,Front throttle,Front brake,Leader speed,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Speed limit,Technique
Distance,2.75,-5,16.2749,0.7345,8.0568,100.0000,100.0000,0.0000,8.1375,0.0806,16.0924,FailureType.omission,1.1560,FailureType.no_failure,0.6795,0.0000,16.0924,FailureType.omission,1.1560,FailureType.no_failure,0.6795,0.0000,1.1560,0.0000,0.6795,0.0000,60.0,PA
Distance,2.75,-5,16.2712,0.5538,8.0671,100.0000,100.0000,0.0000,8.1356,0.0685,16.0661,FailureType.omission,1.1478,FailureType.no_failure,0.6805,0.0000,16.0661,FailureType.omission,1.1478,FailureType.no_failure,0.6805,0.0000,1.1478,0.0000,0.6805,0.0000,60.0,PA
Distance,2.75,-5,16.2658,0.8235,8.0760,100.0000,100.0000,0.0000,8.1329,0.0569,16.0866,FailureType.omission,1.1358,FailureType.no_failure,0.6836,0.0000,16.0866,FailureType.omission,1.1358,FailureType.no_failure,0.6836,0.0000,1.1358,0.0000,0.6836,0.0000,60.0,PA
Distance,2.75,-5,16.2609,0.5697,8.0862,100.0000,100.0000,0.0000,8.1305,0.0443,16.0579,FailureType.omission,1.1215,FailureType.no_failure,0.6877,0.0000,16.0579,FailureType.omission,1.1215,FailureType.no_failure,0.6877,0.0000,1.1215,0.0000,0.6877,0.0000,60.0,PA
Distance,2.75,-5,16.2532,0.8201,8.0954,100.0000,100.0000,0.0000,8.1266,0.0312,16.0681,FailureType.omission,1.1224,FailureType.no_failure,0.6914,0.0000,16.0681,FailureType.omission,1.1224,FailureType.no_failure,0.6914,0.0000,1.1224,0.0000,0.6914,0.0000,60.0,PA
Distance,2.75,-5,16.2455,0.6521,8.1053,100.0000,100.0000,0.0000,8.1228,0.0174,16.0481,FailureType.omission,1.1222,FailureType.no_failure,0.6935,0.0000,16.0481,FailureType.omission,1.1222,FailureType.no_failure,0.6935,0.0000,1.1222,0.0000,0.6935,0.0000,60.0,PA
Distance,2.75,-5,16.2359,0.7184,8.1155,100.0000,100.0000,0.0000,8.1179,0.0025,16.0328,FailureType.omission,1.1380,FailureType.no_failure,0.6936,0.0000,16.0328,FailureType.omission,1.1380,FailureType.no_failure,0.6936,0.0000,1.1380,0.0000,0.6936,0.0000,60.0,PA
Distance,2.75,-5,16.2252,0.7925,8.1253,100.0000,100.0000,0.0000,8.1126,-0.0127,16.0279,FailureType.omission,1.1400,FailureType.no_failure,0.6918,0.0000,16.0279,FailureType.omission,1.1400,FailureType.no_failure,0.6918,0.0000,1.1400,0.0000,0.6918,0.0000,60.0,PA
Distance,2.75,-5,16.2139,0.6348,8.1365,100.0000,100.0000,0.0000,8.1069,-0.0296,15.9911,FailureType.omission,1.1542,FailureType.no_failure,0.6888,0.0000,15.9911,FailureType.omission,1.1542,FailureType.no_failure,0.6888,0.0000,1.1542,0.0000,0.6888,0.0000,60.0,PA
Distance,2.75,-5,16.2005,0.8724,8.1471,100.0000,100.0000,0.0000,8.1002,-0.0468,15.9890,FailureType.omission,1.1508,FailureType.no_failure,0.6857,0.0000,15.9890,FailureType.omission,1.1508,FailureType.no_failure,0.6857,0.0000,1.1508,0.0000,0.6857,0.0000,60.0,PA
Distance,2.75,-5,16.1873,0.6142,8.1593,100.0000,100.0000,0.0000,8.0936,-0.0656,15.9430,FailureType.omission,1.1486,FailureType.no_failure,0.6835,0.0000,15.9430,FailureType.omission,1.1486,FailureType.no_failure,0.6835,0.0000,1.1486,0.0000,0.6835,0.0000,60.0,PA
Distance,2.75,-5,16.1710,0.8742,8.1713,100.0000,100.0000,0.0000,8.0855,-0.0858,15.9309,FailureType.omission,1.1461,FailureType.no_failure,0.6828,0.0000,15.9309,FailureType.omission,1.1461,FailureType.no_failure,0.6828,0.0000,1.1461,0.0000,0.6828,0.0000,60.0,PA
Distance,2.75,-5,16.1547,0.6805,8.1846,100.0000,100.0000,0.0000,8.0774,-0.1072,15.8890,FailureType.omission,1.1324,FailureType.no_failure,0.6836,0.0000,15.8890,FailureType.omission,1.1324,FailureType.no_failure,0.6836,0.0000,1.1324,0.0000,0.6836,0.0000,60.0,PA
Distance,2.75,-5,16.1376,0.7258,8.1990,100.0000,100.0000,0.0000,8.0688,-0.1302,15.8493,FailureType.omission,1.1224,FailureType.no_failure,0.6855,0.0000,15.8493,FailureType.omission,1.1224,FailureType.no_failure,0.6855,0.0000,1.1224,0.0000,0.6855,0.0000,60.0,PA
Distance,2.75,-5,16.1197,0.7322,8.2145,100.0000,100.0000,0.0000,8.0599,-0.1547,15.8090,FailureType.omission,1.1248,FailureType.no_failure,0.6879,0.0000,15.8090,FailureType.omission,1.1248,FailureType.no_failure,0.6879,0.0000,1.1248,0.0000,0.6879,0.0000,60.0,PA
Distance,2.75,-5,16.1020,0.6129,8.2319,100.0000,100.0000,0.0000,8.0510,-0.1809,15.7542,FailureType.omission,1.1200,FailureType.no_failure,0.6900,0.0000,15.7542,FailureType.omission,1.1200,FailureType.no_failure,0.6900,0.0000,1.1200,0.0000,0.6900,0.0000,60.0,PA
Distance,2.75,-5,16.0843,0.7238,8.2505,100.0000,100.0000,0.0000,8.0421,-0.2084,15.7113,FailureType.omission,1.1262,FailureType.no_failure,0.6911,0.0000,15.7113,FailureType.omission,1.1262,FailureType.no_failure,0.6911,0.0000,1.1262,0.0000,0.6911,0.0000,60.0,PA
Distance,2.75,-5,16.0665,0.6682,8.2708,100.0000,100.0000,0.0000,8.0332,-0.2375,15.6623,FailureType.omission,1.1288,FailureType.no_failure,0.6909,0.0000,15.6623,FailureType.omission,1.1288,FailureType.no_failure,0.6909,0.0000,1.1288,0.0000,0.6909,0.0000,60.0,PA
Distance,2.75,-5,16.0487,0.7490,8.2921,100.0000,100.0000,0.0000,8.0244,-0.2677,15.6221,FailureType.omission,1.1438,FailureType.no_failure,0.6898,0.0000,15.6221,FailureType.omission,1.1438,FailureType.no_failure,0.6898,0.0000,1.1438,0.0000,0.6898,0.0000,60.0,PA
Distance,2.75,-5,16.0310,0.7861,8.3144,100.0000,100.0000,0.0000,8.0155,-0.2989,15.5857,FailureType.omission,1.1389,FailureType.no_failure,0.6880,0.0000,15.5857,FailureType.omission,1.1389,FailureType.no_failure,0.6880,0.0000,1.1389,0.0000,0.6880,0.0000,60.0,PA
Distance,2.75,-5,16.0134,0.7912,8.3375,100.0000,100.0000,0.0000,8.0067,-0.3308,15.5505,FailureType.omission,1.1464,FailureType.no_failure,0.6863,0.0000,15.5505,FailureType.omission,1.1464,FailureType.no_failure,0.6863,0.0000,1.1464,0.0000,0.6863,0.0000,60.0,PA
Distance,2.75,-5,15.9958,0.7940,8.3615,100.0000,100.0000,0.0000,7.9979,-0.3636,15.5155,FailureType.omission,1.1389,FailureType.no_failure,0.6851,0.0000,15.5155,FailureType.omission,1.1389,FailureType.no_failure,0.6851,0.0000,1.1389,0.0000,0.6851,0.0000,60.0,PA
Distance,2.75,-5,15.9784,0.7959,8.3864,100.0000,100.0000,0.0000,7.9892,-0.3972,15.4808,FailureType.omission,1.1439,FailureType.no_failure,0.6848,0.0000,15.4808,FailureType.omission,1.1439,FailureType.no_failure,0.6848,0.0000,1.1439,0.0000,0.6848,0.0000,60.0,PA
Distance,2.75,-5,15.9610,0.7906,8.4121,100.0000,100.0000,0.0000,7.9805,-0.4316,15.4461,FailureType.omission,1.1289,FailureType.no_failure,0.6853,0.0000,15.4461,FailureType.omission,1.1289,FailureType.no_failure,0.6853,0.0000,1.1289,0.0000,0.6853,0.0000,60.0,PA
Distance,2.75,-5,15.9438,0.7953,8.4387,100.0000,100.0000,0.0000,7.9719,-0.4668,15.4123,FailureType.omission,1.1288,FailureType.no_failure,0.6865,0.0000,15.4123,FailureType.omission,1.1288,FailureType.no_failure,0.6865,0.0000,1.1288,0.0000,0.6865,0.0000,60.0,PA
Distance,2.75,-5,15.9267,0.7961,8.4661,100.0000,100.0000,0.0000,7.9633,-0.5028,15.3788,FailureType.omission,1.1238,FailureType.no_failure,0.6879,0.0000,15.3788,FailureType.omission,1.1238,FailureType.no_failure,0.6879,0.0000,1.1238,0.0000,0.6879,0.0000,60.0,PA
Distance,2.75,-5,15.9097,0.7967,8.4943,100.0000,100.0000,0.0000,7.9549,-0.5395,15.3453,FailureType.omission,1.1288,FailureType.no_failure,0.6891,0.0000,15.3453,FailureType.omission,1.1288,FailureType.no_failure,0.6891,0.0000,1.1288,0.0000,0.6891,0.0000,60.0,PA
Distance,2.75,-5,15.8929,0.7946,8.5234,100.0000,100.0000,0.0000,7.9464,-0.5769,15.3119,FailureType.omission,1.1287,FailureType.no_failure,0.6896,0.0000,15.3119,FailureType.omission,1.1287,FailureType.no_failure,0.6896,0.0000,1.1287,0.0000,0.6896,0.0000,60.0,PA
Distance,2.75,-5,15.8761,0.7999,8.5532,100.0000,100.0000,0.0000,7.9381,-0.6152,15.2790,FailureType.omission,1.1339,FailureType.no_failure,0.6895,0.0000,15.2790,FailureType.omission,1.1339,FailureType.no_failure,0.6895,0.0000,1.1339,0.0000,0.6895,0.0000,60.0,PA
Distance,2.75,-5,15.8595,0.8026,8.5839,100.0000,100.0000,0.0000,7.9298,-0.6542,15.2456,FailureType.omission,1.1313,FailureType.no_failure,0.6887,0.0000,15.2456,FailureType.omission,1.1313,FailureType.no_failure,0.6887,0.0000,1.1313,0.0000,0.6887,0.0000,60.0,PA
Distance,2.75,-5,15.8430,0.8015,8.6154,100.0000,100.0000,0.0000,7.9215,-0.6939,15.2126,FailureType.omission,1.1463,FailureType.no_failure,0.6877,0.0000,15.2126,FailureType.omission,1.1463,FailureType.no_failure,0.6877,0.0000,1.1463,0.0000,0.6877,0.0000,60.0,PA
Distance,2.75,-5,15.8267,0.8080,8.6478,100.0000,100.0000,0.0000,7.9134,-0.7345,15.1794,FailureType.omission,1.1389,FailureType.no_failure,0.6867,0.0000,15.1794,FailureType.omission,1.1389,FailureType.no_failure,0.6867,0.0000,1.1389,0.0000,0.6867,0.0000,60.0,PA
Distance,2.75,-5,15.8105,0.8067,8.6810,100.0000,100.0000,0.0000,7.9052,-0.7758,15.1468,FailureType.omission,1.1389,FailureType.no_failure,0.6861,0.0000,15.1468,FailureType.omission,1.1389,FailureType.no_failure,0.6861,0.0000,1.1389,0.0000,0.6861,0.0000,60.0,PA
Distance,2.75,-5,15.7944,0.8119,8.7150,100.0000,100.0000,0.0000,7.8972,-0.8178,15.1145,FailureType.omission,1.1338,FailureType.no_failure,0.6859,0.0000,15.1145,FailureType.omission,1.1338,FailureType.no_failure,0.6859,0.0000,1.1338,0.0000,0.6859,0.0000,60.0,PA
Distance,2.75,-5,15.7784,0.8106,8.7498,100.0000,100.0000,0.0000,7.8892,-0.8606,15.0824,FailureType.omission,1.1339,FailureType.no_failure,0.6863,0.0000,15.0824,FailureType.omission,1.1339,FailureType.no_failure,0.6863,0.0000,1.1339,0.0000,0.6863,0.0000,60.0,PA
Distance,2.75,-5,15.7626,0.8170,8.7854,100.0000,100.0000,0.0000,7.8813,-0.9041,15.0509,FailureType.omission,1.1313,FailureType.no_failure,0.6870,0.0000,15.0509,FailureType.omission,1.1313,FailureType.no_failure,0.6870,0.0000,1.1313,0.0000,0.6870,0.0000,60.0,PA
Distance,2.75,-5,15.7469,0.8170,8.8218,100.0000,100.0000,0.0000,7.8735,-0.9483,15.0194,FailureType.omission,1.1239,FailureType.no_failure,0.6878,0.0000,15.0194,FailureType.omission,1.1239,FailureType.no_failure,0.6878,0.0000,1.1239,0.0000,0.6878,0.0000,60.0,PA
Distance,2.75,-5,15.7314,0.8232,8.8589,100.0000,100.0000,0.0000,7.8657,-0.9932,14.9888,FailureType.omission,1.1362,FailureType.no_failure,0.6885,0.0000,14.9888,FailureType.omission,1.1362,FailureType.no_failure,0.6885,0.0000,1.1362,0.0000,0.6885,0.0000,60.0,PA
Distance,2.75,-5,15.7159,0.8208,8.8968,100.0000,100.0000,0.0000,7.8580,-1.0388,14.9579,FailureType.omission,1.1264,FailureType.no_failure,0.6888,0.0000,14.9579,FailureType.omission,1.1264,FailureType.no_failure,0.6888,0.0000,1.1264,0.0000,0.6888,0.0000,60.0,PA
Distance,2.75,-5,15.7006,0.8283,8.9355,100.0000,100.0000,0.0000,7.8503,-1.0851,14.9273,FailureType.omission,1.1338,FailureType.no_failure,0.6886,0.0000,14.9273,FailureType.omission,1.1338,FailureType.no_failure,0.6886,0.0000,1.1338,0.0000,0.6886,0.0000,60.0,PA
Distance,2.75,-5,15.6854,0.8258,8.9749,100.0000,100.0000,0.0000,7.8427,-1.1321,14.8972,FailureType.omission,1.1413,FailureType.no_failure,0.6882,0.0000,14.8972,FailureType.omission,1.1413,FailureType.no_failure,0.6882,0.0000,1.1413,0.0000,0.6882,0.0000,60.0,PA
Distance,2.75,-5,15.6704,0.8334,9.0151,100.0000,100.0000,0.0000,7.8352,-1.1799,14.8665,FailureType.omission,1.1314,FailureType.no_failure,0.6875,0.0000,14.8665,FailureType.omission,1.1314,FailureType.no_failure,0.6875,0.0000,1.1314,0.0000,0.6875,0.0000,60.0,PA
Distance,2.75,-5,15.6555,0.8309,9.0560,100.0000,100.0000,0.0000,7.8277,-1.2283,14.8363,FailureType.omission,1.1388,FailureType.no_failure,0.6870,0.0000,14.8363,FailureType.omission,1.1388,FailureType.no_failure,0.6870,0.0000,1.1388,0.0000,0.6870,0.0000,60.0,PA
Distance,2.75,-5,15.6407,0.8384,9.0977,100.0000,100.0000,0.0000,7.8203,-1.2774,14.8069,FailureType.omission,1.0957,FailureType.no_failure,0.6835,0.0000,14.8069,FailureType.omission,1.0957,FailureType.no_failure,0.6835,0.0000,1.0957,0.0000,0.6835,0.0000,60.0,PA
Distance,2.75,-5,15.6260,0.8360,9.1401,100.0000,100.0000,0.0000,7.8130,-1.3271,14.7771,FailureType.omission,1.0501,FailureType.no_failure,0.6793,0.0000,14.7771,FailureType.omission,1.0501,FailureType.no_failure,0.6793,0.0000,1.0501,0.0000,0.6793,0.0000,60.0,PA
Distance,2.75,-5,15.6115,0.8434,9.1833,100.0000,100.0000,0.0000,7.8058,-1.3776,14.7475,FailureType.omission,1.0311,FailureType.no_failure,0.6727,0.0000,14.7475,FailureType.omission,1.0311,FailureType.no_failure,0.6727,0.0000,1.0311,0.0000,0.6727,0.0000,60.0,PA
Distance,2.75,-5,15.5971,0.8460,9.2273,100.0000,100.0000,0.0000,7.7986,-1.4288,14.7176,FailureType.omission,0.9520,FailureType.no_failure,0.6635,0.0000,14.7176,FailureType.omission,0.9520,FailureType.no_failure,0.6635,0.0000,0.9520,0.0000,0.6635,0.0000,60.0,PA
Distance,2.75,-5,15.5828,0.8435,9.2720,100.0000,100.0000,0.0000,7.7914,-1.4806,14.6895,FailureType.omission,1.0909,FailureType.no_failure,0.6546,0.0000,14.6895,FailureType.omission,1.0909,FailureType.no_failure,0.6546,0.0000,1.0909,0.0000,0.6546,0.0000,60.0,PA
Distance,2.75,-5,15.5687,0.8485,9.3174,100.0000,100.0000,0.0000,7.7843,-1.5331,14.6609,FailureType.omission,0.9208,FailureType.no_failure,0.6461,0.0000,14.6609,FailureType.omission,0.9208,FailureType.no_failure,0.6461,0.0000,0.9208,0.0000,0.6461,0.0000,60.0,PA
Distance,2.75,-5,15.5546,0.8511,9.3634,100.0000,100.0000,0.0000,7.7773,-1.5861,14.6337,FailureType.omission,1.1421,FailureType.no_failure,0.6412,0.0000,14.6337,FailureType.omission,1.1421,FailureType.no_failure,0.6412,0.0000,1.1421,0.0000,0.6412,0.0000,60.0,PA
Distance,2.75,-5,15.5407,0.8560,9.4100,100.0000,100.0000,0.0000,7.7704,-1.6397,14.6090,FailureType.omission,0.8636,FailureType.no_failure,0.6365,0.0000,14.6090,FailureType.omission,0.8636,FailureType.no_failure,0.6365,0.0000,0.8636,0.0000,0.6365,0.0000,60.0,PA
Distance,2.75,-5,15.5269,0.8561,9.4573,100.0000,100.0000,0.0000,7.7635,-1.6938,14.5816,FailureType.omission,1.0683,FailureType.no_failure,0.6362,0.0000,14.5816,FailureType.omission,1.0683,FailureType.no_failure,0.6362,0.0000,1.0683,0.0000,0.6362,0.0000,60.0,PA
Distance,2.75,-5,15.5133,0.8587,9.5050,100.0000,100.0000,0.0000,7.7566,-1.7483,14.5594,FailureType.omission,0.7884,FailureType.no_failure,0.6340,0.0000,14.5594,FailureType.omission,0.7884,FailureType.no_failure,0.6340,0.0000,0.7884,0.0000,0.6340,0.0000,60.0,PA
Distance,2.75,-5,15.4998,0.8586,9.5534,100.0000,100.0000,0.0000,7.7499,-1.8035,14.5319,FailureType.omission,0.9781,FailureType.no_failure,0.6326,0.0000,14.5319,FailureType.omission,0.9781,FailureType.no_failure,0.6326,0.0000,0.9781,0.0000,0.6326,0.0000,60.0,PA
Distance,2.75,-5,15.4864,0.8687,9.6021,100.0000,100.0000,0.0000,7.7432,-1.8589,14.5118,FailureType.omission,0.7561,FailureType.no_failure,0.6287,0.0000,14.5118,FailureType.omission,0.7561,FailureType.no_failure,0.6287,0.0000,0.7561,0.0000,0.6287,0.0000,60.0,PA
Distance,2.75,-5,15.4731,0.8637,9.6517,100.0000,100.0000,0.0000,7.7365,-1.9151,14.4817,FailureType.omission,0.9043,FailureType.no_failure,0.6248,0.0000,14.4817,FailureType.omission,0.9043,FailureType.no_failure,0.6248,0.0000,0.9043,0.0000,0.6248,0.0000,60.0,PA
Distance,2.75,-5,15.4599,0.8687,9.7016,100.0000,100.0000,0.0000,7.7300,-1.9716,14.4615,FailureType.omission,0.7423,FailureType.no_failure,0.6172,0.0000,14.4615,FailureType.omission,0.7423,FailureType.no_failure,0.6172,0.0000,0.7423,0.0000,0.6172,0.0000,60.0,PA
Distance,2.75,-5,15.4469,0.8737,9.7524,100.0000,100.0000,0.0000,7.7234,-2.0290,14.4308,FailureType.omission,0.8155,FailureType.no_failure,0.6101,0.0000,14.4308,FailureType.omission,0.8155,FailureType.no_failure,0.6101,0.0000,0.8155,0.0000,0.6101,0.0000,60.0,PA
Distance,2.75,-5,15.4339,0.8688,9.8037,100.0000,100.0000,0.0000,7.7170,-2.0868,14.4072,FailureType.omission,0.7389,FailureType.no_failure,0.6013,0.0000,14.4072,FailureType.omission,0.7389,FailureType.no_failure,0.6013,0.0000,0.7389,0.0000,0.6013,0.0000,60.0,PA
Distance,2.75,-5,15.4211,0.8788,9.8560,100.0000,100.0000,0.0000,7.7106,-2.1454,14.3757,FailureType.omission,0.7078,FailureType.no_failure,0.5953,0.0000,14.3757,FailureType.omission,0.7078,FailureType.no_failure,0.5953,0.0000,0.7078,0.0000,0.5953,0.0000,60.0,PA
Distance,2.75,-5,15.4084,0.8788,9.9088,100.0000,100.0000,0.0000,7.7042,-2.2046,14.3514,FailureType.omission,0.6972,FailureType.no_failure,0.5902,0.0000,14.3514,FailureType.omission,0.6972,FailureType.no_failure,0.5902,0.0000,0.6972,0.0000,0.5902,0.0000,60.0,PA
Distance,2.75,-5,15.3959,0.8788,9.9626,100.0000,100.0000,0.0000,7.6979,-2.2647,14.3208,FailureType.omission,0.6047,FailureType.no_failure,0.5865,0.0000,14.3208,FailureType.omission,0.6047,FailureType.no_failure,0.5865,0.0000,0.6047,0.0000,0.5865,0.0000,60.0,PA
Distance,2.75,-5,15.3834,0.8864,10.0171,100.0000,100.0000,0.0000,7.6917,-2.3253,14.2942,FailureType.omission,0.6454,FailureType.no_failure,0.5832,0.0000,14.2942,FailureType.omission,0.6454,FailureType.no_failure,0.5832,0.0000,0.6454,0.0000,0.5832,0.0000,60.0,PA
Distance,2.75,-5,15.3711,0.8863,10.0724,100.0000,100.0000,0.0000,7.6856,-2.3868,14.2644,FailureType.omission,0.5043,FailureType.no_failure,0.5805,0.0000,14.2644,FailureType.omission,0.5043,FailureType.no_failure,0.5805,0.0000,0.5043,0.0000,0.5805,0.0000,60.0,PA
Distance,2.75,-5,15.3593,0.8768,10.1286,100.0000,100.0000,0.0000,7.6797,-2.4489,14.2360,FailureType.omission,0.6183,FailureType.no_failure,0.5780,0.0000,14.2360,FailureType.omission,0.6183,FailureType.no_failure,0.5780,0.0000,0.6183,0.0000,0.5780,0.0000,60.0,PA
Distance,2.75,-5,15.3484,0.8021,10.1857,100.0000,100.0000,0.0000,7.6742,-2.5115,14.2049,FailureType.omission,0.4164,FailureType.no_failure,0.5732,0.0000,14.2049,FailureType.omission,0.4164,FailureType.no_failure,0.5732,0.0000,0.4164,0.0000,0.5732,0.0000,60.0,PA
Distance,2.75,-5,15.3381,0.8550,10.2437,100.0000,100.0000,0.0000,7.6691,-2.5747,14.1783,FailureType.omission,0.5911,FailureType.no_failure,0.5680,0.0000,14.1783,FailureType.omission,0.5911,FailureType.no_failure,0.5680,0.0000,0.5911,0.0000,0.5680,0.0000,60.0,PA
Distance,2.75,-5,15.3295,0.7353,10.3025,100.0000,100.0000,0.0000,7.6648,-2.6378,14.1536,FailureType.omission,0.3535,FailureType.no_failure,0.5613,0.0000,14.1536,FailureType.omission,0.3535,FailureType.no_failure,0.5613,0.0000,0.3535,0.0000,0.5613,0.0000,60.0,PA
Distance,2.75,-5,15.3217,0.8509,10.3619,100.0000,100.0000,0.0000,7.6609,-2.7010,14.1343,FailureType.omission,0.5463,FailureType.no_failure,0.5558,0.0000,14.1343,FailureType.omission,0.5463,FailureType.no_failure,0.5558,0.0000,0.5463,0.0000,0.5558,0.0000,60.0,PA
Distance,2.75,-5,15.3154,0.8442,10.4218,100.0000,100.0000,0.0000,7.6577,-2.7641,14.1181,FailureType.omission,0.2884,FailureType.no_failure,0.5484,0.0000,14.1181,FailureType.omission,0.2884,FailureType.no_failure,0.5484,0.0000,0.2884,0.0000,0.5484,0.0000,60.0,PA
Distance,2.75,-5,15.3104,0.8191,10.4821,100.0000,100.0000,0.0000,7.6552,-2.8269,14.1041,FailureType.omission,0.4887,FailureType.no_failure,0.5430,0.0000,14.1041,FailureType.omission,0.4887,FailureType.no_failure,0.5430,0.0000,0.4887,0.0000,0.5430,0.0000,60.0,PA
Distance,2.75,-5,15.3066,0.9987,10.5426,100.0000,100.0000,0.0000,7.6533,-2.8893,14.0964,FailureType.omission,0.2231,FailureType.no_failure,0.5373,0.0000,14.0964,FailureType.omission,0.2231,FailureType.no_failure,0.5373,0.0000,0.2231,0.0000,0.5373,0.0000,60.0,PA
Distance,2.75,-5,15.3044,0.7855,10.6034,100.0000,100.0000,0.0000,7.6522,-2.9512,14.0875,FailureType.omission,0.4111,FailureType.no_failure,0.5342,0.0000,14.0875,FailureType.omission,0.4111,FailureType.no_failure,0.5342,0.0000,0.4111,0.0000,0.5342,0.0000,60.0,PA
Distance,2.75,-5,15.3028,1.0184,10.6643,100.0000,100.0000,0.0000,7.6514,-3.0129,14.0854,FailureType.omission,0.1606,FailureType.no_failure,0.5294,0.0000,14.0854,FailureType.omission,0.1606,FailureType.no_failure,0.5294,0.0000,0.1606,0.0000,0.5294,0.0000,60.0,PA
Distance,2.75,-5,15.3030,0.7775,10.7254,100.0000,100.0000,0.0000,7.6515,-3.0738,14.0817,FailureType.omission,0.3306,FailureType.no_failure,0.5258,0.0000,14.0817,FailureType.omission,0.3306,FailureType.no_failure,0.5258,0.0000,0.3306,0.0000,0.5258,0.0000,60.0,PA
Distance,2.75,-5,15.3041,0.9719,10.7863,100.0000,100.0000,0.0000,7.6521,-3.1342,14.0858,FailureType.omission,0.1257,FailureType.no_failure,0.5211,0.0000,14.0858,FailureType.omission,0.1257,FailureType.no_failure,0.5211,0.0000,0.1257,0.0000,0.5211,0.0000,60.0,PA
Distance,2.75,-5,15.3072,0.8467,10.8473,100.0000,100.0000,0.0000,7.6536,-3.1937,14.0873,FailureType.omission,0.2451,FailureType.no_failure,0.5174,0.0000,14.0873,FailureType.omission,0.2451,FailureType.no_failure,0.5174,0.0000,0.2451,0.0000,0.5174,0.0000,60.0,PA
Distance,2.75,-5,15.3111,0.8673,10.9080,100.0000,100.0000,0.0000,7.6556,-3.2525,14.0954,FailureType.omission,0.1763,FailureType.no_failure,0.5151,0.0000,14.0954,FailureType.omission,0.1763,FailureType.no_failure,0.5151,0.0000,0.1763,0.0000,0.5151,0.0000,60.0,PA
Distance,2.75,-5,15.3165,0.9302,10.9687,100.0000,100.0000,0.0000,7.6583,-3.3105,14.1029,FailureType.omission,0.2108,FailureType.no_failure,0.5139,0.0000,14.1029,FailureType.omission,0.2108,FailureType.no_failure,0.5139,0.0000,0.2108,0.0000,0.5139,0.0000,60.0,PA
Distance,2.75,-5,15.3232,0.7822,11.0291,100.0000,100.0000,0.0000,7.6616,-3.3675,14.1158,FailureType.omission,0.2378,FailureType.no_failure,0.5171,0.0000,14.1158,FailureType.omission,0.2378,FailureType.no_failure,0.5171,0.0000,0.2378,0.0000,0.5171,0.0000,60.0,PA
Distance,2.75,-5,15.3306,0.9792,11.0892,100.0000,100.0000,0.0000,7.6653,-3.4239,14.1292,FailureType.omission,0.1738,FailureType.no_failure,0.5215,0.0000,14.1292,FailureType.omission,0.1738,FailureType.no_failure,0.5215,0.0000,0.1738,0.0000,0.5215,0.0000,60.0,PA
Distance,2.75,-5,15.3398,0.7378,11.1489,100.0000,100.0000,0.0000,7.6699,-3.4790,14.1459,FailureType.omission,0.1533,FailureType.no_failure,0.5261,0.0000,14.1459,FailureType.omission,0.1533,FailureType.no_failure,0.5261,0.0000,0.1533,0.0000,0.5261,0.0000,60.0,PA
Distance,2.75,-5,15.3497,0.9846,11.2080,100.0000,100.0000,0.0000,7.6749,-3.5332,14.1664,FailureType.omission,0.0932,FailureType.no_failure,0.5294,0.0000,14.1664,FailureType.omission,0.0932,FailureType.no_failure,0.5294,0.0000,0.0932,0.0000,0.5294,0.0000,60.0,PA
Distance,2.75,-5,15.3614,0.7537,11.2667,100.0000,100.0000,0.0000,7.6807,-3.5860,14.1887,FailureType.omission,0.0866,FailureType.no_failure,0.5303,0.0000,14.1887,FailureType.omission,0.0866,FailureType.no_failure,0.5303,0.0000,0.0866,0.0000,0.5303,0.0000,60.0,PA
Distance,2.75,-5,15.3739,0.9100,11.3247,100.0000,100.0000,0.0000,7.6869,-3.6378,14.2128,FailureType.omission,0.0989,FailureType.no_failure,0.5289,0.0000,14.2128,FailureType.omission,0.0989,FailureType.no_failure,0.5289,0.0000,0.0989,0.0000,0.5289,0.0000,60.0,PA
Distance,2.75,-5,15.3882,0.8436,11.3821,100.0000,100.0000,0.0000,7.6941,-3.6880,14.2400,FailureType.omission,0.1005,FailureType.no_failure,0.5258,0.0000,14.2400,FailureType.omission,0.1005,FailureType.no_failure,0.5258,0.0000,0.1005,0.0000,0.5258,0.0000,60.0,PA
Distance,2.75,-5,15.4034,0.8095,11.4389,100.0000,100.0000,0.0000,7.7017,-3.7372,14.2688,FailureType.omission,0.1116,FailureType.no_failure,0.5222,0.0000,14.2688,FailureType.omission,0.1116,FailureType.no_failure,0.5222,0.0000,0.1116,0.0000,0.5222,0.0000,60.0,PA
Distance,2.75,-5,15.4195,0.9124,11.4948,100.0000,100.0000,0.0000,7.7098,-3.7851,14.2997,FailureType.omission,0.1124,FailureType.no_failure,0.5193,0.0000,14.2997,FailureType.omission,0.1124,FailureType.no_failure,0.5193,0.0000,0.1124,0.0000,0.5193,0.0000,60.0,PA
Distance,2.75,-5,15.4372,0.7288,11.5501,100.0000,100.0000,0.0000,7.7186,-3.8315,14.3316,FailureType.omission,0.1130,FailureType.no_failure,0.5179,0.0000,14.3316,FailureType.omission,0.1130,FailureType.no_failure,0.5179,0.0000,0.1130,0.0000,0.5179,0.0000,60.0,PA
