Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,FrOvLi,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2.75,-5,1.4555,0.0183,-0.1575,-59.433,0.2088,FailureType.no_failure,FailureType.no_failure,1.1667,FailureType.no_failure,0.0068,0.0,-59.36721608850379,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1319,1.1667,-0.0000,0.0068,0.1319,NO
Distance,2.75,-5,1.4607,-0.0186,-0.2275,-59.1811,0.1882,FailureType.no_failure,FailureType.no_failure,1.1381,FailureType.no_failure,0.0066,0.0,-59.247997494576126,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.152,1.1381,-0.0000,0.0066,0.1520,NO
Distance,2.75,-5,1.3379,-0.0401,-0.297,-58.9308,0.1679,FailureType.no_failure,FailureType.no_failure,0.9282,FailureType.no_failure,0.0062,0.0,-59.07527745792688,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1178,0.9282,-0.0000,0.0062,0.1178,NO
Distance,2.75,-5,1.4958,-0.1248,-0.3842,-58.617,0.1427,FailureType.no_failure,FailureType.no_failure,0.6382,FailureType.no_failure,0.0061,0.0,-59.06613495742673,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1151,0.6382,-0.0000,0.0061,0.1151,NO
Distance,2.75,-5,1.4166,-0.1748,-0.4556,-58.3597,0.1209,FailureType.no_failure,FailureType.no_failure,0.0049,FailureType.no_failure,0.0059,0.0,-58.989096113844106,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1061,0.0049,-0.0000,0.0059,0.1061,NO
Distance,2.75,-5,1.2753,-0.2414,-0.5097,-58.1651,0.1026,FailureType.no_failure,FailureType.no_failure,0.0839,FailureType.no_failure,0.0045,0.0,-59.03403313293114,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1329,0.0839,-0.0000,0.0045,0.1329,NO
Distance,2.75,-5,1.4531,-0.3649,-0.6043,-57.8244,0.0733,FailureType.no_failure,FailureType.no_failure,-0.2682,FailureType.no_failure,0.0033,0.0,-59.13800077216697,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1886,0.0000,-0.2682,0.0033,0.1886,NO
Distance,2.75,-5,-1.8246,-0.0215,-0.2929,-58.9455,0.1464,FailureType.no_failure,FailureType.no_failure,0.1669,FailureType.no_failure,0.0016,0.0,-59.02287750456104,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1726,0.1669,-0.0000,0.0016,0.1726,NO
Distance,2.75,-5,-2.902,-0.1274,-0.3622,-58.696,0.1267,FailureType.no_failure,FailureType.no_failure,-0.1841,FailureType.no_failure,0.0004,0.0,-59.154721833494165,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1889,0.0000,-0.1841,0.0004,0.1889,NO
Distance,2.75,-5,1.102,-0.1597,-0.4108,-58.5212,0.1114,FailureType.no_failure,FailureType.no_failure,-0.0617,FailureType.no_failure,0.0,0.0012,-59.096203534464635,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1085,0.0000,-0.0617,0.0000,0.1085,NO
Distance,2.75,-5,1.3953,-0.4756,-0.4757,-58.2876,0.0861,FailureType.no_failure,FailureType.no_failure,-4.3645,FailureType.no_failure,0.5518,0.0,-59.99961572890979,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1216,0.0000,-4.3645,0.5518,0.1216,SA
Distance,2.75,-5,-5.9103,0.0274,-0.0004,-59.9985,0.2111,FailureType.no_failure,FailureType.no_failure,-0.815,FailureType.no_failure,0.553,0.0,-59.8999329047147,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1081,0.0000,-0.8150,0.5530,0.1081,NO
Distance,2.75,-5,-2.5442,0.0085,-0.037,-59.8666,0.1999,FailureType.no_failure,FailureType.no_failure,0.4679,FailureType.no_failure,0.5543,0.0,-59.83609624527411,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1926,0.4679,-0.0000,0.5543,0.1926,NO
Distance,2.75,-5,1.1397,-0.0368,-0.0859,-59.6906,0.1845,FailureType.no_failure,FailureType.no_failure,0.4348,FailureType.no_failure,0.5556,0.0,-59.82313630136779,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1302,0.4348,-0.0000,0.5556,0.1302,NO
Distance,2.75,-5,1.116,-0.0724,-0.1568,-59.4354,0.1629,FailureType.no_failure,FailureType.no_failure,0.8508,FailureType.no_failure,0.0054,0.0,-59.69616144316482,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1124,0.8508,-0.0000,0.0054,0.1124,NO
Distance,2.75,-5,1.217,-0.0584,-0.2256,-59.1879,0.1427,FailureType.no_failure,FailureType.no_failure,1.3339,FailureType.no_failure,0.0048,0.0,-59.39820322888366,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1647,1.3339,-0.0000,0.0048,0.1647,NO
Distance,2.75,-5,1.431,-0.0848,-0.303,-58.9092,0.1203,FailureType.no_failure,FailureType.no_failure,0.8799,FailureType.no_failure,0.0044,0.0,-59.21433666592218,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1345,0.8799,-0.0000,0.0044,0.1345,NO
Distance,2.75,-5,1.7525,-0.1371,-0.3835,-58.6192,0.0965,FailureType.no_failure,FailureType.no_failure,0.4668,FailureType.no_failure,0.0042,0.0,-59.112795218962255,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1416,0.4668,-0.0000,0.0042,0.1416,NO
Distance,2.75,-5,1.3512,-0.2424,-0.4479,-58.3874,0.076,FailureType.no_failure,FailureType.no_failure,0.0868,FailureType.no_failure,0.0044,0.0,-59.26000560259906,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.103,0.0868,-0.0000,0.0044,0.1030,NO
Distance,2.75,-5,1.3129,-0.3033,-0.5179,-58.1355,0.0534,FailureType.no_failure,FailureType.no_failure,0.141,FailureType.no_failure,0.0043,0.0,-59.22751335737185,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1499,0.1410,-0.0000,0.0043,0.1499,NO
Distance,2.75,-5,1.3932,-0.3595,-0.5916,-57.8703,0.0294,FailureType.no_failure,FailureType.no_failure,0.1315,FailureType.no_failure,0.0027,0.0,-59.16449489243112,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1878,0.1315,-0.0000,0.0027,0.1878,NO
Distance,2.75,-5,-0.0566,-0.2938,-0.4972,-58.21,0.0436,FailureType.no_failure,FailureType.no_failure,-0.1612,FailureType.no_failure,0.0015,0.0,-59.26762845212345,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.178,0.0000,-0.1612,0.0015,0.1780,NO
Distance,2.75,-5,-7.6208,0.247,-0.0005,-59.9981,0.1745,FailureType.no_failure,FailureType.no_failure,0.1034,FailureType.no_failure,0.0,0.0003,-59.10907601693941,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1215,0.1034,-0.0000,0.0000,0.1215,NO
Distance,2.75,-5,-3.4992,-0.0131,-0.0132,-59.9524,0.1717,FailureType.no_failure,FailureType.no_failure,-3.838,FailureType.no_failure,0.0,0.0001,-59.99962359638249,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1946,0.0000,-3.8380,0.0000,0.1946,SA
Distance,2.75,-5,0.7975,-0.078,-0.078,-59.7191,0.152,FailureType.no_failure,FailureType.no_failure,-0.7585,FailureType.no_failure,0.0,0.0001,-59.99996271147867,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1786,0.0000,-0.7585,0.0000,0.1786,NO
Distance,2.75,-5,0.8051,-0.123,-0.123,-59.5571,0.1375,FailureType.no_failure,FailureType.no_failure,0.0118,FailureType.no_failure,0.0,0.0001,-59.99992490349963,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1491,0.0118,-0.0000,0.0000,0.1491,NO
Distance,2.75,-5,1.4013,-0.1923,-0.1923,-59.3077,0.115,FailureType.no_failure,FailureType.no_failure,0.0009,FailureType.no_failure,0.0,0.0001,-59.99990145251553,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1456,0.0009,-0.0000,0.0000,0.1456,NO
Distance,2.75,-5,1.1227,-0.2322,-0.2322,-59.1642,0.0996,FailureType.no_failure,FailureType.no_failure,-0.0037,FailureType.no_failure,0.0,0.0001,-59.99990930766542,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1429,0.0000,-0.0037,0.0000,0.1429,NO
Distance,2.75,-5,1.3198,-0.3033,-0.3033,-58.9081,0.0751,FailureType.no_failure,FailureType.no_failure,0.0016,FailureType.no_failure,0.0,0.0001,-59.99992596001337,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1017,0.0016,-0.0000,0.0000,0.1017,NO
Distance,2.75,-5,1.4433,-0.3762,-0.3762,-58.6457,0.0493,FailureType.no_failure,FailureType.no_failure,-0.0032,FailureType.no_failure,0.0,0.0001,-59.999942120665416,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1456,0.0000,-0.0032,0.0000,0.1456,NO
Distance,2.75,-5,-5.1997,-0.0002,-0.0002,-59.9993,0.1457,FailureType.no_failure,FailureType.no_failure,-0.003,FailureType.no_failure,0.0,0.0001,-59.99995665729013,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1491,0.0000,-0.0030,0.0000,0.1491,NO
Distance,2.75,-5,-1.612,-0.01,-0.01,-59.964,0.1428,FailureType.no_failure,FailureType.no_failure,0.0008,FailureType.no_failure,0.0,0.0001,-59.99998475402359,FailureType.no_failure,-0.0,FailureType.no_failure,0.0,0.1123,0.0008,-0.0000,0.0000,0.1123,NO
